bus_factor.Time,bus_factor,bus_factor.name
2020-05-01,160.0,TeamNewPipe_NewPipe
2020-05-01,1004.0,tensorflow_tensorflow
2020-05-01,99.0,termux_termuxpackages
2020-05-01,75.0,tgstation_tgstation
2020-05-01,18.0,trinodb_trino
2020-05-01,76.0,trustwallet_assets
2020-05-01,29.0,uBlockOrigin_uAssets
2020-05-01,219.0,Ultimaker_Cura
2020-05-01,4.0,ultralytics_yolov5
2020-05-01,277.0,ValveSoftware_Proton
2020-05-01,8.0,vectordotdev_vector
2020-05-01,539.0,vercel_next.js
2020-05-01,64.0,vitejs_vite
2020-05-01,57.0,voidlinux_voidpackages
2020-05-01,154.0,webcompat_webbugs
2020-05-01,239.0,woocommerce_woocommerce
2020-05-01,63.0,WordPress_gutenberg
2020-05-01,13.0,xamarin_xamarinmacios
2020-05-01,41.0,xbmc_xbmc
2020-05-01,119.0,yuzuemu_yuzu
2020-05-01,52.0,zephyrprojectrtos_zephyr
2020-05-01,463.0,zerotomastery_starthereguidelines
2020-05-01,41.0,ziglang_zig
2020-05-01,23.0,zulip_zulip
2020-06-01,55.0,AdguardTeam_AdguardFilters
2020-06-01,71.0,alibaba_nacos
2020-06-01,111.0,angular_angular
2020-06-01,175.0,angular_components
2020-06-01,17.0,ankidroid_AnkiAndroid
2020-06-01,363.0,ansible_ansible
2020-06-01,411.0,antdesign_antdesign
2020-06-01,56.0,apache_airflow
2020-06-01,14.0,apache_apisix
2020-06-01,18.0,apache_arrow
2020-06-01,29.0,apache_beam
2020-06-01,31.0,apache_dolphinscheduler
2020-06-01,13.0,apache_doris
2020-06-01,25.0,apache_flink
2020-06-01,13.0,apache_hudi
2020-06-01,10.0,apache_iceberg
2020-06-01,36.0,apache_pulsar
2020-06-01,49.0,apache_shardingsphere
2020-06-01,26.0,apache_spark
2020-06-01,49.0,apache_superset
2020-06-01,21.0,apache_tvm
2020-06-01,26.0,apple_swift
2020-06-01,17.0,ArduPilot_ardupilot
2020-06-01,52.0,argoproj_argocd
2020-06-01,40.0,Automattic_jetpack
2020-06-01,48.0,Automattic_wpcalypso
2020-06-01,104.0,aws_awscdk
2020-06-01,227.0,awsamplify_amplifycli
2020-06-01,11.0,azerothcore_azerothcorewotlk
2020-06-01,341.0,Azure_azurecli
2020-06-01,103.0,Azure_azurepowershell
2020-06-01,131.0,Azure_azurerestapispecs
2020-06-01,23.0,Azure_azuresdkforjava
2020-06-01,17.0,Azure_azuresdkforjs
2020-06-01,39.0,Azure_azuresdkfornet
2020-06-01,22.0,Azure_azuresdkforpython
2020-06-01,13.0,backstage_backstage
2020-06-01,57.0,bioconda_biocondarecipes
2020-06-01,29.0,bitcoin_bitcoin
2020-06-01,102.0,bitnami_charts
2020-06-01,245.0,brave_bravebrowser
2020-06-01,13.0,brave_bravecore
2020-06-01,58.0,ccxt_ccxt
2020-06-01,39.0,ceph_ceph
2020-06-01,5.0,ChiaNetwork_chiablockchain
2020-06-01,15.0,cilium_cilium
2020-06-01,64.0,CleverRaven_CataclysmDDA
2020-06-01,62.0,ClickHouse_ClickHouse
2020-06-01,25.0,cmssw_cmssw
2020-06-01,23.0,cockroachdb_cockroach
2020-06-01,31.0,conanio_conancenterindex
2020-06-01,67.0,condaforge_stagedrecipes
2020-06-01,26.0,containers_podman
2020-06-01,197.0,coolsnowwolf_lede
2020-06-01,236.0,cypressio_cypress
2020-06-01,19.0,darktableorg_darktable
2020-06-01,22.0,DataDog_datadogagent
2020-06-01,166.0,dbeaver_dbeaver
2020-06-01,351.0,DefinitelyTyped_DefinitelyTyped
2020-06-01,24.0,demisto_content
2020-06-01,135.0,denoland_deno
2020-06-01,46.0,departmentofveteransaffairs_va.govteam
2020-06-01,181.0,desktop_desktop
2020-06-01,6.0,directus_directus
2020-06-01,91.0,docker_docs
2020-06-01,168.0,dotnet_aspnetcore
2020-06-01,206.0,dotnet_AspNetCore.Docs
2020-06-01,78.0,dotnet_docs
2020-06-01,197.0,dotnet_efcore
2020-06-01,70.0,dotnet_maui
2020-06-01,28.0,dotnet_roslyn
2020-06-01,111.0,dotnet_runtime
2020-06-01,49.0,elastic_elasticsearch
2020-06-01,72.0,elastic_kibana
2020-06-01,253.0,electron_electron
2020-06-01,278.0,elementor_elementor
2020-06-01,44.0,envoyproxy_envoy
2020-06-01,181.0,espressif_espidf
2020-06-01,10.0,ethereum_ethereumorgwebsite
2020-06-01,291.0,expo_expo
2020-06-01,166.0,facebook_react
2020-06-01,318.0,facebook_reactnative
2020-06-01,45.0,filescommunity_Files
2020-06-01,40.0,firebase_firebaseandroidsdk
2020-06-01,269.0,firebase_flutterfire
2020-06-01,755.0,firstcontributions_firstcontributions
2020-06-01,15.0,flathub_flathub
2020-06-01,20.0,flutter_engine
2020-06-01,1572.0,flutter_flutter
2020-06-01,66.0,flutter_plugins
2020-06-01,248.0,freddier_hyperblog
2020-06-01,214.0,gatsbyjs_gatsby
2020-06-01,46.0,gentoo_gentoo
2020-06-01,20.0,getsentry_sentry
2020-06-01,20.0,github_codeql
2020-06-01,60.0,gitpodio_gitpod
2020-06-01,70.0,gogitea_gitea
2020-06-01,206.0,godotengine_godot
2020-06-01,557.0,golang_go
2020-06-01,1166.0,google_itcertautomationpractice
2020-06-01,146.0,gradle_gradle
2020-06-01,421.0,grafana_grafana
2020-06-01,45.0,grafana_loki
2020-06-01,5.0,gravitational_teleport
2020-06-01,58.0,grpc_grpc
2020-06-01,305.0,hashicorp_terraformprovideraws
2020-06-01,281.0,hashicorp_terraformproviderazurerm
2020-06-01,46.0,hashicorp_vault
2020-06-01,369.0,homeassistant_core
2020-06-01,110.0,homeassistant_frontend
2020-06-01,117.0,homeassistant_homeassistant.io
2020-06-01,88.0,Homebrew_homebrewcask
2020-06-01,82.0,Homebrew_homebrewcore
2020-06-01,155.0,huggingface_transformers
2020-06-01,133.0,influxdata_telegraf
2020-06-01,80.0,IntelRealSense_librealsense
2020-06-01,81.0,istio_istio
2020-06-01,1.0,JacksonKearl_testissues
2020-06-01,89.0,JetBrains_swot
2020-06-01,237.0,jitsi_jitsimeet
2020-06-01,245.0,jlord_patchwork
2020-06-01,28.0,joomla_joomlacms
2020-06-01,52.0,JuliaLang_julia
2020-06-01,16.0,JuliaRegistries_General
2020-06-01,64.0,Kaiserreich_Kaiserreich4
2020-06-01,20.0,keycloak_keycloak
2020-06-01,218.0,Koenkk_zigbee2mqtt
2020-06-01,222.0,kubernetes_kubernetes
2020-06-01,190.0,kubernetes_minikube
2020-06-01,40.0,kubernetes_testinfra
2020-06-01,99.0,kubernetes_website
2020-06-01,16.0,kubevirt_kubevirt
2020-06-01,237.0,laravel_framework
2020-06-01,9.0,leanprovercommunity_mathlib
2020-06-01,111.0,LeetCodeFeedback_LeetCodeFeedback
2020-06-01,65.0,lensapp_lens
2020-06-01,59.0,LightningAI_lightning
2020-06-01,3.0,llvm_llvmproject
2020-06-01,31.0,macports_macportsports
2020-06-01,142.0,magento_magento2
2020-06-01,146.0,MarlinFirmware_Marlin
2020-06-01,31.0,mastodon_mastodon
2020-06-01,39.0,matplotlib_matplotlib
2020-06-01,36.0,matrixorg_synapse
2020-06-01,22.0,mattermost_mattermostwebapp
2020-06-01,102.0,metabase_metabase
2020-06-01,8.0,MetaMask_ethphishingdetect
2020-06-01,21.0,MetaMask_metamaskextension
2020-06-01,12.0,metersphere_metersphere
2020-06-01,19.0,microsoft_azuredatastudio
2020-06-01,48.0,microsoft_fluentui
2020-06-01,36.0,microsoft_onnxruntime
2020-06-01,49.0,microsoft_playwright
2020-06-01,499.0,microsoft_PowerToys
2020-06-01,386.0,microsoft_terminal
2020-06-01,417.0,microsoft_TypeScript
2020-06-01,153.0,microsoft_vcpkg
2020-06-01,1711.0,microsoft_vscode
2020-06-01,79.0,microsoft_wingetpkgs
2020-06-01,418.0,microsoft_WSL
2020-06-01,1914.0,MicrosoftDocs_azuredocs
2020-06-01,171.0,MicrosoftDocs_microsoft365docs
2020-06-01,99.0,MicrosoftDocs_msteamsdocs
2020-06-01,97.0,microsoftgraph_microsoftgraphdocs
2020-06-01,37.0,mlflow_mlflow
2020-06-01,70.0,mozillamobile_fenix
2020-06-01,37.0,mrdoob_three.js
2020-06-01,240.0,mui_materialui
2020-06-01,47.0,neovim_neovim
2020-06-01,63.0,nextcloud_desktop
2020-06-01,287.0,nextcloud_server
2020-06-01,245.0,NixOS_nixpkgs
2020-06-01,60.0,nodejs_node
2020-06-01,24.0,nrfconnect_sdknrf
2020-06-01,113.0,nrwl_nx
2020-06-01,107.0,obsproject_obsstudio
2020-06-01,61.0,odoo_odoo
2020-06-01,86.0,openmmlab_mmdetection
2020-06-01,13.0,opentelemetry_opentelemetrycollectorcontrib
2020-06-01,81.0,OpenAPITools_openapigenerator
2020-06-01,64.0,opencv_opencv
2020-06-01,42.0,openhab_openhabaddons
2020-06-01,123.0,openjournals_jossreviews
2020-06-01,46.0,openshift_openshiftdocs
2020-06-01,53.0,openshift_release
2020-06-01,36.0,openssl_openssl
2020-06-01,36.0,openvinotoolkit_openvino
2020-06-01,40.0,openwrt_openwrt
2020-06-01,14.0,oppia_oppia
2020-06-01,59.0,PaddlePaddle_Paddle
2020-06-01,35.0,PaddlePaddle_PaddleOCR
2020-06-01,95.0,pandasdev_pandas
2020-06-01,17.0,php_phpsrc
2020-06-01,27.0,pingcap_tidb
2020-06-01,204.0,postmanlabs_postmanappsupport
2020-06-01,57.0,PowerShell_PowerShell
2020-06-01,49.0,ppy_osu
2020-06-01,110.0,PrestaShop_PrestaShop
2020-06-01,45.0,prisma_prisma
2020-06-01,141.0,prusa3d_PrusaSlicer
2020-06-01,44.0,python_cpython
2020-06-01,154.0,pytorch_pytorch
2020-06-01,162.0,qbittorrent_qBittorrent
2020-06-01,58.0,qgis_QGIS
2020-06-01,49.0,qmk_qmk_firmware
2020-06-01,85.0,quarkusio_quarkus
2020-06-01,100.0,rails_rails
2020-06-01,247.0,rancher_rancher
2020-06-01,43.0,rapid7_metasploitframework
2020-06-01,41.0,rayproject_ray
2020-06-01,86.0,redis_redis
2020-06-01,13.0,Regalis11_Barotrauma
2020-06-01,23.0,renovatebot_renovate
2020-06-01,189.0,RocketChat_Rocket.Chat
2020-06-01,68.0,RPCS3_rpcs3
2020-06-01,132.0,rstudio_rstudio
2020-06-01,4.0,rufflers_ruffle
2020-06-01,116.0,rustlang_rust
2020-06-01,71.0,scikitlearn_scikitlearn
2020-06-01,64.0,scipy_scipy
2020-06-01,9.0,sectionengineeringeducation_engineeringeducation
2020-06-01,18.0,SerenityOS_serenity
2020-06-01,6.0,solanalabs_solana
2020-06-01,13.0,sourcegraph_sourcegraph
2020-06-01,52.0,spack_spack
2020-06-01,172.0,spyderide_spyder
2020-06-01,253.0,storybookjs_storybook
2020-06-01,233.0,strapi_strapi
2020-06-01,173.0,symfony_symfony
2020-06-01,91.0,systemd_systemd
2020-06-01,115.0,tachiyomiorg_tachiyomi
2020-06-01,139.0,tachiyomiorg_tachiyomiextensions
2020-06-01,22.0,tailscale_tailscale
2020-06-01,12.0,taosdata_TDengine
2020-06-01,132.0,TeamNewPipe_NewPipe
2020-06-01,1010.0,tensorflow_tensorflow
2020-06-01,92.0,termux_termuxpackages
2020-06-01,52.0,tgstation_tgstation
2020-06-01,20.0,trinodb_trino
2020-06-01,138.0,trustwallet_assets
2020-06-01,28.0,uBlockOrigin_uAssets
2020-06-01,135.0,Ultimaker_Cura
2020-06-01,188.0,ultralytics_yolov5
2020-06-01,327.0,ValveSoftware_Proton
2020-06-01,7.0,vectordotdev_vector
2020-06-01,371.0,vercel_next.js
2020-06-01,34.0,vitejs_vite
2020-06-01,71.0,voidlinux_voidpackages
2020-06-01,120.0,webcompat_webbugs
2020-06-01,206.0,woocommerce_woocommerce
2020-06-01,65.0,WordPress_gutenberg
2020-06-01,22.0,xamarin_xamarinmacios
2020-06-01,29.0,xbmc_xbmc
2020-06-01,32.0,yuzuemu_yuzu
2020-06-01,60.0,zephyrprojectrtos_zephyr
2020-06-01,428.0,zerotomastery_starthereguidelines
2020-06-01,35.0,ziglang_zig
2020-06-01,23.0,zulip_zulip
2020-07-01,29.0,AdguardTeam_AdguardFilters
2020-07-01,59.0,alibaba_nacos
2020-07-01,362.0,angular_angular
2020-07-01,193.0,angular_components
2020-07-01,9.0,ankidroid_AnkiAndroid
2020-07-01,103.0,ansible_ansible
2020-07-01,394.0,antdesign_antdesign
2020-07-01,76.0,apache_airflow
2020-07-01,18.0,apache_apisix
2020-07-01,23.0,apache_arrow
2020-07-01,29.0,apache_beam
2020-07-01,37.0,apache_dolphinscheduler
2020-07-01,12.0,apache_doris
2020-07-01,29.0,apache_flink
2020-07-01,15.0,apache_hudi
2020-07-01,11.0,apache_iceberg
2020-07-01,31.0,apache_pulsar
2020-07-01,34.0,apache_shardingsphere
2020-07-01,25.0,apache_spark
2020-07-01,37.0,apache_superset
2020-07-01,29.0,apache_tvm
2020-07-01,28.0,apple_swift
2020-07-01,5.0,appsmithorg_appsmith
2020-07-01,16.0,ArduPilot_ardupilot
2020-07-01,122.0,argoproj_argocd
2020-07-01,40.0,Automattic_jetpack
2020-07-01,64.0,Automattic_wpcalypso
2020-07-01,117.0,aws_awscdk
2020-07-01,90.0,awsamplify_amplifycli
2020-07-01,14.0,azerothcore_azerothcorewotlk
2020-07-01,320.0,Azure_azurecli
2020-07-01,84.0,Azure_azurepowershell
2020-07-01,129.0,Azure_azurerestapispecs
2020-07-01,30.0,Azure_azuresdkforjava
2020-07-01,24.0,Azure_azuresdkforjs
2020-07-01,48.0,Azure_azuresdkfornet
2020-07-01,21.0,Azure_azuresdkforpython
2020-07-01,17.0,backstage_backstage
2020-07-01,62.0,bioconda_biocondarecipes
2020-07-01,24.0,bitcoin_bitcoin
2020-07-01,108.0,bitnami_charts
2020-07-01,167.0,brave_bravebrowser
2020-07-01,13.0,brave_bravecore
2020-07-01,38.0,ccxt_ccxt
2020-07-01,40.0,ceph_ceph
2020-07-01,4.0,ChiaNetwork_chiablockchain
2020-07-01,15.0,cilium_cilium
2020-07-01,75.0,CleverRaven_CataclysmDDA
2020-07-01,56.0,ClickHouse_ClickHouse
2020-07-01,30.0,cmssw_cmssw
2020-07-01,24.0,cockroachdb_cockroach
2020-07-01,21.0,conanio_conancenterindex
2020-07-01,55.0,condaforge_stagedrecipes
2020-07-01,41.0,containers_podman
2020-07-01,308.0,coolsnowwolf_lede
2020-07-01,244.0,cypressio_cypress
2020-07-01,28.0,darktableorg_darktable
2020-07-01,25.0,DataDog_datadogagent
2020-07-01,212.0,dbeaver_dbeaver
2020-07-01,391.0,DefinitelyTyped_DefinitelyTyped
2020-07-01,25.0,demisto_content
2020-07-01,90.0,denoland_deno
2020-07-01,46.0,departmentofveteransaffairs_va.govteam
2020-07-01,139.0,desktop_desktop
2020-07-01,97.0,docker_docs
2020-07-01,175.0,dotnet_aspnetcore
2020-07-01,188.0,dotnet_AspNetCore.Docs
2020-07-01,79.0,dotnet_docs
2020-07-01,60.0,dotnet_efcore
2020-07-01,30.0,dotnet_maui
2020-07-01,25.0,dotnet_roslyn
2020-07-01,104.0,dotnet_runtime
2020-07-01,42.0,elastic_elasticsearch
2020-07-01,74.0,elastic_kibana
2020-07-01,242.0,electron_electron
2020-07-01,222.0,elementor_elementor
2020-07-01,53.0,envoyproxy_envoy
2020-07-01,183.0,espressif_espidf
2020-07-01,14.0,ethereum_ethereumorgwebsite
2020-07-01,321.0,expo_expo
2020-07-01,209.0,facebook_react
2020-07-01,404.0,facebook_reactnative
2020-07-01,42.0,filescommunity_Files
2020-07-01,95.0,firebase_firebaseandroidsdk
2020-07-01,266.0,firebase_flutterfire
2020-07-01,821.0,firstcontributions_firstcontributions
2020-07-01,26.0,flathub_flathub
2020-07-01,22.0,flutter_engine
2020-07-01,1483.0,flutter_flutter
2020-07-01,33.0,flutter_plugins
2020-07-01,471.0,freddier_hyperblog
2020-07-01,212.0,gatsbyjs_gatsby
2020-07-01,44.0,gentoo_gentoo
2020-07-01,25.0,getsentry_sentry
2020-07-01,19.0,github_codeql
2020-07-01,45.0,gitpodio_gitpod
2020-07-01,68.0,gogitea_gitea
2020-07-01,205.0,godotengine_godot
2020-07-01,508.0,golang_go
2020-07-01,1370.0,google_itcertautomationpractice
2020-07-01,50.0,gradle_gradle
2020-07-01,407.0,grafana_grafana
2020-07-01,50.0,grafana_loki
2020-07-01,6.0,gravitational_teleport
2020-07-01,36.0,grpc_grpc
2020-07-01,324.0,hashicorp_terraformprovideraws
2020-07-01,273.0,hashicorp_terraformproviderazurerm
2020-07-01,52.0,hashicorp_vault
2020-07-01,413.0,homeassistant_core
2020-07-01,122.0,homeassistant_frontend
2020-07-01,106.0,homeassistant_homeassistant.io
2020-07-01,90.0,Homebrew_homebrewcask
2020-07-01,103.0,Homebrew_homebrewcore
2020-07-01,175.0,huggingface_transformers
2020-07-01,132.0,influxdata_telegraf
2020-07-01,86.0,IntelRealSense_librealsense
2020-07-01,61.0,istio_istio
2020-07-01,1.0,JacksonKearl_testissues
2020-07-01,122.0,JetBrains_swot
2020-07-01,198.0,jitsi_jitsimeet
2020-07-01,199.0,jlord_patchwork
2020-07-01,27.0,joomla_joomlacms
2020-07-01,71.0,JuliaLang_julia
2020-07-01,23.0,JuliaRegistries_General
2020-07-01,62.0,Kaiserreich_Kaiserreich4
2020-07-01,24.0,keycloak_keycloak
2020-07-01,230.0,Koenkk_zigbee2mqtt
2020-07-01,198.0,kubernetes_kubernetes
2020-07-01,195.0,kubernetes_minikube
2020-07-01,41.0,kubernetes_testinfra
2020-07-01,79.0,kubernetes_website
2020-07-01,14.0,kubevirt_kubevirt
2020-07-01,241.0,laravel_framework
2020-07-01,14.0,leanprovercommunity_mathlib
2020-07-01,102.0,LeetCodeFeedback_LeetCodeFeedback
2020-07-01,62.0,lensapp_lens
2020-07-01,97.0,LightningAI_lightning
2020-07-01,11.0,llvm_llvmproject
2020-07-01,5.0,logseq_logseq
2020-07-01,26.0,macports_macportsports
2020-07-01,144.0,magento_magento2
2020-07-01,166.0,MarlinFirmware_Marlin
2020-07-01,36.0,mastodon_mastodon
2020-07-01,40.0,matplotlib_matplotlib
2020-07-01,22.0,matrixorg_synapse
2020-07-01,24.0,mattermost_mattermostwebapp
2020-07-01,116.0,metabase_metabase
2020-07-01,47.0,MetaMask_ethphishingdetect
2020-07-01,25.0,MetaMask_metamaskextension
2020-07-01,19.0,metersphere_metersphere
2020-07-01,21.0,microsoft_azuredatastudio
2020-07-01,38.0,microsoft_fluentui
2020-07-01,40.0,microsoft_onnxruntime
2020-07-01,49.0,microsoft_playwright
2020-07-01,557.0,microsoft_PowerToys
2020-07-01,354.0,microsoft_terminal
2020-07-01,385.0,microsoft_TypeScript
2020-07-01,155.0,microsoft_vcpkg
2020-07-01,1905.0,microsoft_vscode
2020-07-01,56.0,microsoft_wingetpkgs
2020-07-01,297.0,microsoft_WSL
2020-07-01,1836.0,MicrosoftDocs_azuredocs
2020-07-01,51.0,MicrosoftDocs_microsoft365docs
2020-07-01,35.0,MicrosoftDocs_msteamsdocs
2020-07-01,101.0,microsoftgraph_microsoftgraphdocs
2020-07-01,33.0,mlflow_mlflow
2020-07-01,70.0,mozillamobile_fenix
2020-07-01,65.0,mrdoob_three.js
2020-07-01,248.0,mui_materialui
2020-07-01,2.0,mui_muix
2020-07-01,40.0,neovim_neovim
2020-07-01,79.0,nextcloud_desktop
2020-07-01,231.0,nextcloud_server
2020-07-01,249.0,NixOS_nixpkgs
2020-07-01,74.0,nodejs_node
2020-07-01,23.0,nrfconnect_sdknrf
2020-07-01,139.0,nrwl_nx
2020-07-01,49.0,obsproject_obsstudio
2020-07-01,63.0,odoo_odoo
2020-07-01,80.0,openmmlab_mmdetection
2020-07-01,12.0,opentelemetry_opentelemetrycollectorcontrib
2020-07-01,80.0,OpenAPITools_openapigenerator
2020-07-01,85.0,opencv_opencv
2020-07-01,31.0,openhab_openhabaddons
2020-07-01,150.0,openjournals_jossreviews
2020-07-01,50.0,openshift_openshiftdocs
2020-07-01,53.0,openshift_release
2020-07-01,29.0,openssl_openssl
2020-07-01,42.0,openvinotoolkit_openvino
2020-07-01,36.0,openwrt_openwrt
2020-07-01,16.0,oppia_oppia
2020-07-01,67.0,PaddlePaddle_Paddle
2020-07-01,55.0,PaddlePaddle_PaddleOCR
2020-07-01,111.0,pandasdev_pandas
2020-07-01,14.0,php_phpsrc
2020-07-01,28.0,pingcap_tidb
2020-07-01,198.0,postmanlabs_postmanappsupport
2020-07-01,70.0,PowerShell_PowerShell
2020-07-01,62.0,ppy_osu
2020-07-01,114.0,PrestaShop_PrestaShop
2020-07-01,112.0,prisma_prisma
2020-07-01,15.0,projectchip_connectedhomeip
2020-07-01,136.0,prusa3d_PrusaSlicer
2020-07-01,62.0,python_cpython
2020-07-01,185.0,pytorch_pytorch
2020-07-01,143.0,qbittorrent_qBittorrent
2020-07-01,93.0,qgis_QGIS
2020-07-01,88.0,qmk_qmk_firmware
2020-07-01,68.0,quarkusio_quarkus
2020-07-01,77.0,rails_rails
2020-07-01,226.0,rancher_rancher
2020-07-01,29.0,rapid7_metasploitframework
2020-07-01,35.0,rayproject_ray
2020-07-01,45.0,redis_redis
2020-07-01,27.0,Regalis11_Barotrauma
2020-07-01,49.0,renovatebot_renovate
2020-07-01,237.0,RocketChat_Rocket.Chat
2020-07-01,81.0,RPCS3_rpcs3
2020-07-01,121.0,rstudio_rstudio
2020-07-01,7.0,rufflers_ruffle
2020-07-01,142.0,rustlang_rust
2020-07-01,62.0,scikitlearn_scikitlearn
2020-07-01,34.0,scipy_scipy
2020-07-01,15.0,sectionengineeringeducation_engineeringeducation
2020-07-01,12.0,SerenityOS_serenity
2020-07-01,1.0,SkyratSS13_Skyrattg
2020-07-01,6.0,solanalabs_solana
2020-07-01,15.0,sourcegraph_sourcegraph
2020-07-01,47.0,spack_spack
2020-07-01,210.0,spyderide_spyder
2020-07-01,234.0,storybookjs_storybook
2020-07-01,276.0,strapi_strapi
2020-07-01,110.0,symfony_symfony
2020-07-01,91.0,systemd_systemd
2020-07-01,111.0,tachiyomiorg_tachiyomi
2020-07-01,162.0,tachiyomiorg_tachiyomiextensions
2020-07-01,10.0,tailscale_tailscale
2020-07-01,11.0,taosdata_TDengine
2020-07-01,188.0,TeamNewPipe_NewPipe
2020-07-01,397.0,tensorflow_tensorflow
2020-07-01,115.0,termux_termuxpackages
2020-07-01,58.0,tgstation_tgstation
2020-07-01,24.0,trinodb_trino
2020-07-01,189.0,trustwallet_assets
2020-07-01,31.0,uBlockOrigin_uAssets
2020-07-01,143.0,Ultimaker_Cura
2020-07-01,250.0,ultralytics_yolov5
2020-07-01,247.0,ValveSoftware_Proton
2020-07-01,8.0,vectordotdev_vector
2020-07-01,426.0,vercel_next.js
2020-07-01,113.0,vitejs_vite
2020-07-01,48.0,voidlinux_voidpackages
2020-07-01,31.0,webcompat_webbugs
2020-07-01,236.0,woocommerce_woocommerce
2020-07-01,65.0,WordPress_gutenberg
2020-07-01,7.0,xamarin_xamarinmacios
2020-07-01,33.0,xbmc_xbmc
2020-07-01,43.0,yuzuemu_yuzu
2020-07-01,66.0,zephyrprojectrtos_zephyr
2020-07-01,574.0,zerotomastery_starthereguidelines
2020-07-01,63.0,ziglang_zig
2020-07-01,23.0,zulip_zulip
2020-08-01,53.0,AdguardTeam_AdguardFilters
2020-08-01,2.0,airbytehq_airbyte
2020-08-01,142.0,alibaba_nacos
2020-08-01,285.0,angular_angular
2020-08-01,166.0,angular_components
2020-08-01,5.0,ankidroid_AnkiAndroid
2020-08-01,97.0,ansible_ansible
2020-08-01,374.0,antdesign_antdesign
2020-08-01,66.0,apache_airflow
2020-08-01,23.0,apache_apisix
2020-08-01,17.0,apache_arrow
2020-08-01,29.0,apache_beam
2020-08-01,26.0,apache_dolphinscheduler
2020-08-01,19.0,apache_doris
2020-08-01,28.0,apache_flink
2020-08-01,16.0,apache_hudi
2020-08-01,9.0,apache_iceberg
2020-08-01,25.0,apache_pulsar
2020-08-01,30.0,apache_shardingsphere
2020-08-01,25.0,apache_spark
2020-08-01,55.0,apache_superset
2020-08-01,30.0,apache_tvm
2020-08-01,26.0,apple_swift
2020-08-01,7.0,appsmithorg_appsmith
2020-08-01,17.0,ArduPilot_ardupilot
2020-08-01,50.0,argoproj_argocd
2020-08-01,44.0,Automattic_jetpack
2020-08-01,58.0,Automattic_wpcalypso
2020-08-01,155.0,aws_awscdk
2020-08-01,180.0,awsamplify_amplifycli
2020-08-01,19.0,azerothcore_azerothcorewotlk
2020-08-01,291.0,Azure_azurecli
2020-08-01,80.0,Azure_azurepowershell
2020-08-01,124.0,Azure_azurerestapispecs
2020-08-01,27.0,Azure_azuresdkforjava
2020-08-01,20.0,Azure_azuresdkforjs
2020-08-01,61.0,Azure_azuresdkfornet
2020-08-01,27.0,Azure_azuresdkforpython
2020-08-01,17.0,backstage_backstage
2020-08-01,61.0,bevyengine_bevy
2020-08-01,45.0,bioconda_biocondarecipes
2020-08-01,25.0,bitcoin_bitcoin
2020-08-01,95.0,bitnami_charts
2020-08-01,170.0,brave_bravebrowser
2020-08-01,12.0,brave_bravecore
2020-08-01,40.0,ccxt_ccxt
2020-08-01,41.0,ceph_ceph
2020-08-01,5.0,ChiaNetwork_chiablockchain
2020-08-01,18.0,cilium_cilium
2020-08-01,58.0,CleverRaven_CataclysmDDA
2020-08-01,47.0,ClickHouse_ClickHouse
2020-08-01,24.0,cmssw_cmssw
2020-08-01,22.0,cockroachdb_cockroach
2020-08-01,23.0,conanio_conancenterindex
2020-08-01,62.0,condaforge_stagedrecipes
2020-08-01,42.0,containers_podman
2020-08-01,174.0,coolsnowwolf_lede
2020-08-01,279.0,cypressio_cypress
2020-08-01,74.0,darktableorg_darktable
2020-08-01,27.0,DataDog_datadogagent
2020-08-01,169.0,dbeaver_dbeaver
2020-08-01,339.0,DefinitelyTyped_DefinitelyTyped
2020-08-01,30.0,demisto_content
2020-08-01,84.0,denoland_deno
2020-08-01,50.0,departmentofveteransaffairs_va.govteam
2020-08-01,145.0,desktop_desktop
2020-08-01,3.0,directus_directus
2020-08-01,86.0,docker_docs
2020-08-01,139.0,dotnet_aspnetcore
2020-08-01,163.0,dotnet_AspNetCore.Docs
2020-08-01,93.0,dotnet_docs
2020-08-01,163.0,dotnet_efcore
2020-08-01,20.0,dotnet_maui
2020-08-01,24.0,dotnet_roslyn
2020-08-01,115.0,dotnet_runtime
2020-08-01,45.0,elastic_elasticsearch
2020-08-01,84.0,elastic_kibana
2020-08-01,250.0,electron_electron
2020-08-01,16.0,elementplus_elementplus
2020-08-01,276.0,elementor_elementor
2020-08-01,47.0,envoyproxy_envoy
2020-08-01,166.0,espressif_espidf
2020-08-01,11.0,ethereum_ethereumorgwebsite
2020-08-01,277.0,expo_expo
2020-08-01,178.0,facebook_react
2020-08-01,332.0,facebook_reactnative
2020-08-01,32.0,filescommunity_Files
2020-08-01,87.0,firebase_firebaseandroidsdk
2020-08-01,278.0,firebase_flutterfire
2020-08-01,687.0,firstcontributions_firstcontributions
2020-08-01,15.0,flathub_flathub
2020-08-01,21.0,flutter_engine
2020-08-01,1539.0,flutter_flutter
2020-08-01,23.0,flutter_plugins
2020-08-01,38.0,flybywiresim_a32nx
2020-08-01,414.0,freddier_hyperblog
2020-08-01,466.0,gatsbyjs_gatsby
2020-08-01,51.0,gentoo_gentoo
2020-08-01,20.0,getsentry_sentry
2020-08-01,15.0,github_codeql
2020-08-01,65.0,gitpodio_gitpod
2020-08-01,48.0,gogitea_gitea
2020-08-01,173.0,godotengine_godot
2020-08-01,474.0,golang_go
2020-08-01,1218.0,google_itcertautomationpractice
2020-08-01,43.0,gradle_gradle
