participants.Time,participants.name,participants
2020-06-01,storybookjs_storybook,425.0
2020-06-01,strapi_strapi,378.0
2020-06-01,symfony_symfony,452.0
2020-06-01,systemd_systemd,267.0
2020-06-01,tachiyomiorg_tachiyomi,135.0
2020-06-01,tachiyomiorg_tachiyomiextensions,160.0
2020-06-01,tailscale_tailscale,81.0
2020-06-01,taosdata_TDengine,68.0
2020-06-01,TeamNewPipe_NewPipe,174.0
2020-06-01,tensorflow_tensorflow,1583.0
2020-06-01,termux_termuxpackages,117.0
2020-06-01,tgstation_tgstation,263.0
2020-06-01,trinodb_trino,117.0
2020-06-01,trustwallet_assets,180.0
2020-06-01,uBlockOrigin_uAssets,85.0
2020-06-01,Ultimaker_Cura,200.0
2020-06-01,ultralytics_yolov5,237.0
2020-06-01,ValveSoftware_Proton,557.0
2020-06-01,vectordotdev_vector,52.0
2020-06-01,vercel_next.js,612.0
2020-06-01,vitejs_vite,114.0
2020-06-01,voidlinux_voidpackages,241.0
2020-06-01,webcompat_webbugs,147.0
2020-06-01,woocommerce_woocommerce,303.0
2020-06-01,WordPress_gutenberg,406.0
2020-06-01,xamarin_xamarinmacios,117.0
2020-06-01,xbmc_xbmc,133.0
2020-06-01,yuzuemu_yuzu,144.0
2020-06-01,zephyrprojectrtos_zephyr,298.0
2020-06-01,zerotomastery_starthereguidelines,565.0
2020-06-01,ziglang_zig,140.0
2020-06-01,zulip_zulip,143.0
2020-07-01,AdguardTeam_AdguardFilters,195.0
2020-07-01,alibaba_nacos,216.0
2020-07-01,angular_angular,571.0
2020-07-01,angular_components,320.0
2020-07-01,ankidroid_AnkiAndroid,71.0
2020-07-01,ansible_ansible,470.0
2020-07-01,antdesign_antdesign,607.0
2020-07-01,apache_airflow,318.0
2020-07-01,apache_apisix,71.0
2020-07-01,apache_arrow,98.0
2020-07-01,apache_beam,116.0
2020-07-01,apache_dolphinscheduler,111.0
2020-07-01,apache_doris,50.0
2020-07-01,apache_flink,114.0
2020-07-01,apache_hudi,80.0
2020-07-01,apache_iceberg,47.0
2020-07-01,apache_pulsar,129.0
2020-07-01,apache_shardingsphere,120.0
2020-07-01,apache_spark,193.0
2020-07-01,apache_superset,219.0
2020-07-01,apache_tvm,123.0
2020-07-01,apple_swift,136.0
2020-07-01,appsmithorg_appsmith,15.0
2020-07-01,ArduPilot_ardupilot,108.0
2020-07-01,argoproj_argocd,177.0
2020-07-01,Automattic_jetpack,177.0
2020-07-01,Automattic_wpcalypso,260.0
2020-07-01,aws_awscdk,405.0
2020-07-01,awsamplify_amplifycli,355.0
2020-07-01,azerothcore_azerothcorewotlk,61.0
2020-07-01,Azure_azurecli,452.0
2020-07-01,Azure_azurepowershell,254.0
2020-07-01,Azure_azurerestapispecs,359.0
2020-07-01,Azure_azuresdkforjava,176.0
2020-07-01,Azure_azuresdkforjs,144.0
2020-07-01,Azure_azuresdkfornet,274.0
2020-07-01,Azure_azuresdkforpython,137.0
2020-07-01,backstage_backstage,93.0
2020-07-01,bioconda_biocondarecipes,190.0
2020-07-01,bitcoin_bitcoin,157.0
2020-07-01,bitnami_charts,256.0
2020-07-01,brave_bravebrowser,288.0
2020-07-01,brave_bravecore,50.0
2020-07-01,ccxt_ccxt,106.0
2020-07-01,ceph_ceph,184.0
2020-07-01,ChiaNetwork_chiablockchain,15.0
2020-07-01,cilium_cilium,94.0
2020-07-01,CleverRaven_CataclysmDDA,292.0
2020-07-01,ClickHouse_ClickHouse,252.0
2020-07-01,cmssw_cmssw,162.0
2020-07-01,cockroachdb_cockroach,142.0
2020-07-01,conanio_conancenterindex,121.0
2020-07-01,condaforge_stagedrecipes,181.0
2020-07-01,containers_podman,218.0
2020-07-01,coolsnowwolf_lede,408.0
2020-07-01,cypressio_cypress,505.0
2020-07-01,darktableorg_darktable,110.0
2020-07-01,DataDog_datadogagent,122.0
2020-07-01,dbeaver_dbeaver,329.0
2020-07-01,DefinitelyTyped_DefinitelyTyped,766.0
2020-07-01,demisto_content,102.0
2020-07-01,denoland_deno,265.0
2020-07-01,departmentofveteransaffairs_va.govteam,175.0
2020-07-01,desktop_desktop,225.0
2020-07-01,docker_docs,109.0
2020-07-01,dotnet_aspnetcore,658.0
2020-07-01,dotnet_AspNetCore.Docs,223.0
2020-07-01,dotnet_docs,230.0
2020-07-01,dotnet_efcore,277.0
2020-07-01,dotnet_maui,59.0
2020-07-01,dotnet_roslyn,265.0
2020-07-01,dotnet_runtime,797.0
2020-07-01,elastic_elasticsearch,335.0
2020-07-01,elastic_kibana,475.0
2020-07-01,electron_electron,468.0
2020-07-01,elementor_elementor,436.0
2020-07-01,envoyproxy_envoy,285.0
2020-07-01,espressif_espidf,251.0
2020-07-01,ethereum_ethereumorgwebsite,31.0
2020-07-01,expo_expo,519.0
2020-07-01,facebook_react,407.0
2020-07-01,facebook_reactnative,915.0
2020-07-01,filescommunity_Files,140.0
2020-07-01,firebase_firebaseandroidsdk,161.0
2020-07-01,firebase_flutterfire,487.0
2020-07-01,firstcontributions_firstcontributions,899.0
2020-07-01,flathub_flathub,72.0
2020-07-01,flutter_engine,102.0
2020-07-01,flutter_flutter,2561.0
2020-07-01,flutter_plugins,120.0
2020-07-01,freddier_hyperblog,477.0
2020-07-01,gatsbyjs_gatsby,846.0
2020-07-01,gentoo_gentoo,190.0
2020-07-01,getsentry_sentry,150.0
2020-07-01,github_codeql,76.0
2020-07-01,gitpodio_gitpod,57.0
2020-07-01,gogitea_gitea,250.0
2020-07-01,godotengine_godot,678.0
2020-07-01,golang_go,733.0
2020-07-01,google_itcertautomationpractice,1385.0
2020-07-01,gradle_gradle,265.0
2020-07-01,grafana_grafana,694.0
2020-07-01,grafana_loki,154.0
2020-07-01,gravitational_teleport,41.0
2020-07-01,grpc_grpc,203.0
2020-07-01,hashicorp_terraformprovideraws,587.0
2020-07-01,hashicorp_terraformproviderazurerm,423.0
2020-07-01,hashicorp_vault,194.0
2020-07-01,homeassistant_core,1506.0
2020-07-01,homeassistant_frontend,178.0
2020-07-01,homeassistant_homeassistant.io,171.0
2020-07-01,Homebrew_homebrewcask,297.0
2020-07-01,Homebrew_homebrewcore,351.0
2020-07-01,huggingface_transformers,622.0
2020-07-01,influxdata_telegraf,189.0
2020-07-01,IntelRealSense_librealsense,253.0
2020-07-01,istio_istio,459.0
2020-07-01,JacksonKearl_testissues,2.0
2020-07-01,JetBrains_swot,195.0
2020-07-01,jitsi_jitsimeet,284.0
2020-07-01,jlord_patchwork,275.0
2020-07-01,joomla_joomlacms,165.0
2020-07-01,JuliaLang_julia,257.0
2020-07-01,JuliaRegistries_General,98.0
2020-07-01,Kaiserreich_Kaiserreich4,217.0
2020-07-01,keycloak_keycloak,88.0
2020-07-01,Koenkk_zigbee2mqtt,328.0
2020-07-01,kubernetes_kubernetes,1154.0
2020-07-01,kubernetes_minikube,289.0
2020-07-01,kubernetes_testinfra,184.0
2020-07-01,kubernetes_website,344.0
2020-07-01,kubevirt_kubevirt,79.0
2020-07-01,laravel_framework,358.0
2020-07-01,leanprovercommunity_mathlib,57.0
2020-07-01,LeetCodeFeedback_LeetCodeFeedback,111.0
2020-07-01,lensapp_lens,94.0
2020-07-01,LightningAI_lightning,261.0
2020-07-01,llvm_llvmproject,12.0
2020-07-01,logseq_logseq,17.0
2020-07-01,macports_macportsports,95.0
2020-07-01,magento_magento2,529.0
2020-07-01,MarlinFirmware_Marlin,426.0
2020-07-01,mastodon_mastodon,114.0
2020-07-01,matplotlib_matplotlib,200.0
2020-07-01,matrixorg_synapse,122.0
2020-07-01,mattermost_mattermostwebapp,88.0
2020-07-01,metabase_metabase,187.0
2020-07-01,MetaMask_ethphishingdetect,59.0
2020-07-01,MetaMask_metamaskextension,110.0
2020-07-01,metersphere_metersphere,57.0
2020-07-01,microsoft_azuredatastudio,162.0
2020-07-01,microsoft_fluentui,222.0
2020-07-01,microsoft_onnxruntime,200.0
2020-07-01,microsoft_playwright,126.0
2020-07-01,microsoft_PowerToys,797.0
2020-07-01,microsoft_terminal,515.0
2020-07-01,microsoft_TypeScript,676.0
2020-07-01,microsoft_vcpkg,424.0
2020-07-01,microsoft_vscode,2669.0
2020-07-01,microsoft_wingetpkgs,164.0
2020-07-01,microsoft_WSL,786.0
2020-07-01,MicrosoftDocs_azuredocs,2205.0
2020-07-01,MicrosoftDocs_microsoft365docs,172.0
2020-07-01,MicrosoftDocs_msteamsdocs,108.0
2020-07-01,microsoftgraph_microsoftgraphdocs,323.0
2020-07-01,mlflow_mlflow,160.0
2020-07-01,mozillamobile_fenix,383.0
2020-07-01,mrdoob_three.js,142.0
2020-07-01,mui_materialui,371.0
2020-07-01,mui_muix,5.0
2020-07-01,neovim_neovim,160.0
2020-07-01,nextcloud_desktop,147.0
2020-07-01,nextcloud_server,394.0
2020-07-01,NixOS_nixpkgs,922.0
2020-07-01,nodejs_node,395.0
2020-07-01,nrfconnect_sdknrf,71.0
2020-07-01,nrwl_nx,261.0
2020-07-01,obsproject_obsstudio,158.0
2020-07-01,odoo_odoo,348.0
2020-07-01,openmmlab_mmdetection,286.0
2020-07-01,opentelemetry_opentelemetrycollectorcontrib,55.0
2020-07-01,OpenAPITools_openapigenerator,251.0
2020-07-01,opencv_opencv,296.0
2020-07-01,openhab_openhabaddons,175.0
2020-07-01,openjournals_jossreviews,493.0
2020-07-01,openshift_openshiftdocs,281.0
2020-07-01,openshift_release,210.0
2020-07-01,openssl_openssl,173.0
2020-07-01,openvinotoolkit_openvino,205.0
2020-07-01,openwrt_openwrt,159.0
2020-07-01,oppia_oppia,66.0
2020-07-01,PaddlePaddle_Paddle,269.0
2020-07-01,PaddlePaddle_PaddleOCR,106.0
2020-07-01,pandasdev_pandas,369.0
2020-07-01,php_phpsrc,83.0
2020-07-01,pingcap_tidb,158.0
2020-07-01,postmanlabs_postmanappsupport,416.0
2020-07-01,PowerShell_PowerShell,263.0
2020-07-01,ppy_osu,162.0
2020-07-01,PrestaShop_PrestaShop,298.0
2020-07-01,prisma_prisma,167.0
2020-07-01,projectchip_connectedhomeip,60.0
2020-07-01,prusa3d_PrusaSlicer,193.0
2020-07-01,python_cpython,229.0
2020-07-01,pytorch_pytorch,913.0
2020-07-01,qbittorrent_qBittorrent,217.0
2020-07-01,qgis_QGIS,285.0
2020-07-01,qmk_qmk_firmware,266.0
2020-07-01,quarkusio_quarkus,344.0
2020-07-01,rails_rails,312.0
2020-07-01,rancher_rancher,376.0
2020-07-01,rapid7_metasploitframework,147.0
2020-07-01,rayproject_ray,266.0
2020-07-01,redis_redis,145.0
2020-07-01,Regalis11_Barotrauma,75.0
2020-07-01,renovatebot_renovate,126.0
2020-07-01,RocketChat_Rocket.Chat,380.0
2020-07-01,RPCS3_rpcs3,149.0
2020-07-01,rstudio_rstudio,179.0
2020-07-01,rufflers_ruffle,34.0
2020-07-01,rustlang_rust,693.0
2020-07-01,scikitlearn_scikitlearn,249.0
2020-07-01,scipy_scipy,182.0
2020-07-01,sectionengineeringeducation_engineeringeducation,47.0
2020-07-01,SerenityOS_serenity,60.0
2020-07-01,SkyratSS13_Skyrattg,6.0
2020-07-01,solanalabs_solana,33.0
2020-07-01,sourcegraph_sourcegraph,70.0
2020-07-01,spack_spack,211.0
2020-07-01,spyderide_spyder,272.0
2020-07-01,storybookjs_storybook,390.0
2020-07-01,strapi_strapi,407.0
2020-07-01,symfony_symfony,314.0
2020-07-01,systemd_systemd,261.0
2020-07-01,tachiyomiorg_tachiyomi,133.0
2020-07-01,tachiyomiorg_tachiyomiextensions,181.0
2020-07-01,tailscale_tailscale,51.0
2020-07-01,taosdata_TDengine,57.0
2020-07-01,TeamNewPipe_NewPipe,275.0
2020-07-01,tensorflow_tensorflow,1543.0
2020-07-01,termux_termuxpackages,153.0
2020-07-01,tgstation_tgstation,273.0
2020-07-01,trinodb_trino,143.0
2020-07-01,trustwallet_assets,253.0
2020-07-01,uBlockOrigin_uAssets,89.0
2020-07-01,Ultimaker_Cura,202.0
2020-07-01,ultralytics_yolov5,318.0
2020-07-01,ValveSoftware_Proton,443.0
2020-07-01,vectordotdev_vector,71.0
2020-07-01,vercel_next.js,704.0
2020-07-01,vitejs_vite,132.0
2020-07-01,voidlinux_voidpackages,208.0
2020-07-01,webcompat_webbugs,147.0
2020-07-01,woocommerce_woocommerce,295.0
2020-07-01,WordPress_gutenberg,393.0
2020-07-01,xamarin_xamarinmacios,80.0
2020-07-01,xbmc_xbmc,137.0
2020-07-01,yuzuemu_yuzu,155.0
2020-07-01,zephyrprojectrtos_zephyr,329.0
2020-07-01,zerotomastery_starthereguidelines,618.0
2020-07-01,ziglang_zig,145.0
2020-07-01,zulip_zulip,139.0
2020-08-01,AdguardTeam_AdguardFilters,201.0
2020-08-01,airbytehq_airbyte,5.0
2020-08-01,alibaba_nacos,199.0
2020-08-01,angular_angular,460.0
2020-08-01,angular_components,262.0
2020-08-01,ankidroid_AnkiAndroid,57.0
2020-08-01,ansible_ansible,409.0
2020-08-01,antdesign_antdesign,577.0
2020-08-01,apache_airflow,303.0
2020-08-01,apache_apisix,69.0
2020-08-01,apache_arrow,84.0
2020-08-01,apache_beam,129.0
2020-08-01,apache_dolphinscheduler,98.0
2020-08-01,apache_doris,61.0
2020-08-01,apache_flink,124.0
2020-08-01,apache_hudi,84.0
2020-08-01,apache_iceberg,51.0
2020-08-01,apache_pulsar,113.0
2020-08-01,apache_shardingsphere,146.0
2020-08-01,apache_spark,172.0
2020-08-01,apache_superset,199.0
2020-08-01,apache_tvm,132.0
2020-08-01,apple_swift,110.0
2020-08-01,appsmithorg_appsmith,22.0
2020-08-01,ArduPilot_ardupilot,109.0
2020-08-01,argoproj_argocd,185.0
2020-08-01,Automattic_jetpack,176.0
2020-08-01,Automattic_wpcalypso,284.0
2020-08-01,aws_awscdk,525.0
2020-08-01,awsamplify_amplifycli,309.0
2020-08-01,azerothcore_azerothcorewotlk,66.0
2020-08-01,Azure_azurecli,444.0
2020-08-01,Azure_azurepowershell,231.0
2020-08-01,Azure_azurerestapispecs,335.0
2020-08-01,Azure_azuresdkforjava,168.0
2020-08-01,Azure_azuresdkforjs,126.0
2020-08-01,Azure_azuresdkfornet,308.0
2020-08-01,Azure_azuresdkforpython,159.0
2020-08-01,backstage_backstage,88.0
2020-08-01,bevyengine_bevy,223.0
2020-08-01,bioconda_biocondarecipes,160.0
2020-08-01,bitcoin_bitcoin,153.0
2020-08-01,bitnami_charts,233.0
2020-08-01,brave_bravebrowser,311.0
2020-08-01,brave_bravecore,51.0
2020-08-01,ccxt_ccxt,110.0
2020-08-01,ceph_ceph,178.0
2020-08-01,ChiaNetwork_chiablockchain,22.0
2020-08-01,cilium_cilium,89.0
2020-08-01,CleverRaven_CataclysmDDA,282.0
2020-08-01,ClickHouse_ClickHouse,243.0
2020-08-01,cmssw_cmssw,120.0
2020-08-01,cockroachdb_cockroach,136.0
2020-08-01,conanio_conancenterindex,135.0
2020-08-01,condaforge_stagedrecipes,191.0
2020-08-01,containers_podman,197.0
2020-08-01,coolsnowwolf_lede,254.0
2020-08-01,cypressio_cypress,536.0
2020-08-01,darktableorg_darktable,179.0
2020-08-01,DataDog_datadogagent,99.0
2020-08-01,dbeaver_dbeaver,303.0
2020-08-01,DefinitelyTyped_DefinitelyTyped,706.0
2020-08-01,demisto_content,107.0
2020-08-01,denoland_deno,228.0
2020-08-01,departmentofveteransaffairs_va.govteam,182.0
2020-08-01,desktop_desktop,236.0
2020-08-01,directus_directus,3.0
2020-08-01,docker_docs,96.0
2020-08-01,dotnet_aspnetcore,613.0
2020-08-01,dotnet_AspNetCore.Docs,189.0
2020-08-01,dotnet_docs,285.0
2020-08-01,dotnet_efcore,261.0
2020-08-01,dotnet_maui,36.0
2020-08-01,dotnet_roslyn,253.0
2020-08-01,dotnet_runtime,789.0
2020-08-01,elastic_elasticsearch,309.0
2020-08-01,elastic_kibana,493.0
2020-08-01,electron_electron,435.0
2020-08-01,elementplus_elementplus,38.0
2020-08-01,elementor_elementor,505.0
2020-08-01,envoyproxy_envoy,247.0
2020-08-01,espressif_espidf,247.0
2020-08-01,ethereum_ethereumorgwebsite,27.0
2020-08-01,expo_expo,431.0
2020-08-01,facebook_react,324.0
2020-08-01,facebook_reactnative,753.0
2020-08-01,filescommunity_Files,101.0
2020-08-01,firebase_firebaseandroidsdk,153.0
2020-08-01,firebase_flutterfire,495.0
2020-08-01,firstcontributions_firstcontributions,793.0
2020-08-01,flathub_flathub,72.0
2020-08-01,flutter_engine,99.0
2020-08-01,flutter_flutter,2598.0
2020-08-01,flutter_plugins,130.0
2020-08-01,flybywiresim_a32nx,128.0
2020-08-01,freddier_hyperblog,417.0
2020-08-01,gatsbyjs_gatsby,703.0
2020-08-01,gentoo_gentoo,202.0
2020-08-01,getsentry_sentry,114.0
2020-08-01,github_codeql,81.0
2020-08-01,gitpodio_gitpod,77.0
2020-08-01,gogitea_gitea,222.0
2020-08-01,godotengine_godot,603.0
2020-08-01,golang_go,673.0
2020-08-01,google_itcertautomationpractice,1231.0
2020-08-01,gradle_gradle,240.0
2020-08-01,grafana_grafana,551.0
2020-08-01,grafana_loki,125.0
2020-08-01,gravitational_teleport,33.0
2020-08-01,grpc_grpc,185.0
2020-08-01,hashicorp_terraformprovideraws,587.0
2020-08-01,hashicorp_terraformproviderazurerm,365.0
2020-08-01,hashicorp_vault,168.0
2020-08-01,homeassistant_core,1217.0
2020-08-01,homeassistant_frontend,184.0
2020-08-01,homeassistant_homeassistant.io,171.0
2020-08-01,Homebrew_homebrewcask,283.0
2020-08-01,Homebrew_homebrewcore,328.0
2020-08-01,huggingface_transformers,550.0
2020-08-01,influxdata_telegraf,169.0
2020-08-01,IntelRealSense_librealsense,247.0
2020-08-01,istio_istio,438.0
2020-08-01,JacksonKearl_testissues,2.0
2020-08-01,JetBrains_swot,275.0
2020-08-01,jitsi_jitsimeet,282.0
2020-08-01,jlord_patchwork,251.0
2020-08-01,joomla_joomlacms,143.0
2020-08-01,JuliaLang_julia,253.0
2020-08-01,JuliaRegistries_General,100.0
2020-08-01,Kaiserreich_Kaiserreich4,176.0
2020-08-01,keycloak_keycloak,60.0
2020-08-01,Koenkk_zigbee2mqtt,288.0
2020-08-01,kubernetes_kubernetes,1030.0
2020-08-01,kubernetes_minikube,227.0
2020-08-01,kubernetes_testinfra,175.0
2020-08-01,kubernetes_website,331.0
2020-08-01,kubevirt_kubevirt,71.0
2020-08-01,laravel_framework,334.0
2020-08-01,leanprovercommunity_mathlib,61.0
2020-08-01,LeetCodeFeedback_LeetCodeFeedback,106.0
2020-08-01,lensapp_lens,98.0
2020-08-01,LightningAI_lightning,290.0
2020-08-01,llvm_llvmproject,4.0
2020-08-01,logseq_logseq,52.0
2020-08-01,macports_macportsports,103.0
2020-08-01,magento_magento2,523.0
2020-08-01,MarlinFirmware_Marlin,386.0
2020-08-01,mastodon_mastodon,108.0
2020-08-01,matplotlib_matplotlib,146.0
2020-08-01,matrixorg_synapse,90.0
2020-08-01,mattermost_mattermostwebapp,86.0
2020-08-01,metabase_metabase,167.0
2020-08-01,MetaMask_ethphishingdetect,57.0
2020-08-01,MetaMask_metamaskextension,113.0
2020-08-01,metersphere_metersphere,61.0
2020-08-01,microsoft_azuredatastudio,147.0
2020-08-01,microsoft_fluentui,231.0
2020-08-01,microsoft_onnxruntime,195.0
2020-08-01,microsoft_playwright,104.0
2020-08-01,microsoft_PowerToys,824.0
2020-08-01,microsoft_terminal,411.0
2020-08-01,microsoft_TypeScript,642.0
2020-08-01,microsoft_vcpkg,408.0
2020-08-01,microsoft_vscode,2191.0
2020-08-01,microsoft_wingetpkgs,117.0
2020-08-01,microsoft_WSL,777.0
2020-08-01,MicrosoftDocs_azuredocs,1934.0
2020-08-01,MicrosoftDocs_microsoft365docs,170.0
2020-08-01,MicrosoftDocs_msteamsdocs,90.0
2020-08-01,microsoftgraph_microsoftgraphdocs,291.0
2020-08-01,mlflow_mlflow,118.0
2020-08-01,mozillamobile_fenix,612.0
2020-08-01,mrdoob_three.js,130.0
2020-08-01,mui_materialui,352.0
2020-08-01,mui_muix,8.0
2020-08-01,neovim_neovim,159.0
2020-08-01,newrelic_docswebsite,6.0
2020-08-01,nextcloud_desktop,152.0
2020-08-01,nextcloud_server,392.0
2020-08-01,NixOS_nixpkgs,889.0
2020-08-01,nodejs_node,356.0
2020-08-01,nrfconnect_sdknrf,75.0
2020-08-01,nrwl_nx,232.0
2020-08-01,obsproject_obsstudio,138.0
2020-08-01,odoo_odoo,366.0
2020-08-01,openmmlab_mmdetection,219.0
2020-08-01,opentelemetry_opentelemetrycollectorcontrib,52.0
2020-08-01,OpenAPITools_openapigenerator,243.0
2020-08-01,opencv_opencv,275.0
2020-08-01,openhab_openhabaddons,155.0
2020-08-01,openjdk_jdk,8.0
2020-08-01,openjournals_jossreviews,405.0
2020-08-01,openshift_openshiftdocs,225.0
2020-08-01,openshift_release,214.0
2020-08-01,openssl_openssl,143.0
2020-08-01,openvinotoolkit_openvino,183.0
2020-08-01,openwrt_openwrt,174.0
2020-08-01,oppia_oppia,69.0
2020-08-01,PaddlePaddle_Paddle,327.0
2020-08-01,PaddlePaddle_PaddleOCR,128.0
2020-08-01,pandasdev_pandas,373.0
2020-08-01,php_phpsrc,93.0
2020-08-01,pingcap_tidb,181.0
2020-08-01,postmanlabs_postmanappsupport,362.0
2020-08-01,PowerShell_PowerShell,199.0
2020-08-01,ppy_osu,161.0
2020-08-01,PrestaShop_PrestaShop,238.0
2020-08-01,prisma_prisma,152.0
2020-08-01,projectchip_connectedhomeip,50.0
2020-08-01,prusa3d_PrusaSlicer,154.0
2020-08-01,python_cpython,203.0
2020-08-01,pytorch_pytorch,879.0
2020-08-01,qbittorrent_qBittorrent,146.0
2020-08-01,qgis_QGIS,249.0
2020-08-01,qmk_qmk_firmware,279.0
2020-08-01,quarkusio_quarkus,294.0
2020-08-01,rails_rails,266.0
2020-08-01,rancher_rancher,293.0
2020-08-01,rapid7_metasploitframework,137.0
2020-08-01,rayproject_ray,240.0
2020-08-01,redis_redis,161.0
2020-08-01,Regalis11_Barotrauma,118.0
2020-08-01,renovatebot_renovate,114.0
2020-08-01,RocketChat_Rocket.Chat,298.0
2020-08-01,RPCS3_rpcs3,164.0
2020-08-01,rstudio_rstudio,166.0
2020-08-01,rufflers_ruffle,28.0
2020-08-01,rustlang_rust,648.0
2020-08-01,scikitlearn_scikitlearn,222.0
2020-08-01,scipy_scipy,163.0
2020-08-01,sectionengineeringeducation_engineeringeducation,44.0
2020-08-01,SerenityOS_serenity,56.0
2020-08-01,SkyratSS13_Skyrattg,12.0
2020-08-01,solanalabs_solana,42.0
2020-08-01,sourcegraph_sourcegraph,75.0
2020-08-01,spack_spack,224.0
2020-08-01,spyderide_spyder,207.0
2020-08-01,storybookjs_storybook,598.0
2020-08-01,strapi_strapi,310.0
2020-08-01,symfony_symfony,310.0
2020-08-01,systemd_systemd,291.0
2020-08-01,tachiyomiorg_tachiyomi,177.0
2020-08-01,tachiyomiorg_tachiyomiextensions,166.0
2020-08-01,tailscale_tailscale,65.0
2020-08-01,taosdata_TDengine,140.0
2020-08-01,TeamNewPipe_NewPipe,186.0
2020-08-01,tensorflow_tensorflow,1393.0
2020-08-01,termux_termuxpackages,130.0
2020-08-01,tgstation_tgstation,311.0
2020-08-01,trinodb_trino,134.0
2020-08-01,trustwallet_assets,355.0
2020-08-01,uBlockOrigin_uAssets,97.0
2020-08-01,Ultimaker_Cura,214.0
2020-08-01,ultralytics_yolov5,302.0
2020-08-01,ValveSoftware_Proton,329.0
2020-08-01,vectordotdev_vector,66.0
2020-08-01,vercel_next.js,706.0
2020-08-01,vitejs_vite,105.0
2020-08-01,voidlinux_voidpackages,201.0
2020-08-01,webcompat_webbugs,133.0
2020-08-01,woocommerce_woocommerce,348.0
2020-08-01,WordPress_gutenberg,407.0
2020-08-01,xamarin_xamarinmacios,87.0
2020-08-01,xbmc_xbmc,127.0
2020-08-01,yuzuemu_yuzu,99.0
2020-08-01,zephyrprojectrtos_zephyr,298.0
2020-08-01,zerotomastery_starthereguidelines,503.0
2020-08-01,ziglang_zig,132.0
2020-08-01,zulip_zulip,124.0
2020-09-01,AdguardTeam_AdguardFilters,197.0
2020-09-01,airbytehq_airbyte,15.0
2020-09-01,alibaba_nacos,211.0
2020-09-01,angular_angular,440.0
2020-09-01,angular_components,250.0
2020-09-01,ankidroid_AnkiAndroid,67.0
2020-09-01,ansible_ansible,353.0
2020-09-01,antdesign_antdesign,544.0
2020-09-01,apache_airflow,301.0
2020-09-01,apache_apisix,73.0
2020-09-01,apache_arrow,103.0
2020-09-01,apache_beam,134.0
2020-09-01,apache_dolphinscheduler,113.0
2020-09-01,apache_doris,49.0
2020-09-01,apache_flink,118.0
2020-09-01,apache_hudi,70.0
2020-09-01,apache_iceberg,64.0
2020-09-01,apache_pulsar,120.0
2020-09-01,apache_shardingsphere,127.0
2020-09-01,apache_spark,161.0
2020-09-01,apache_superset,205.0
2020-09-01,apache_tvm,115.0
2020-09-01,apple_swift,113.0
2020-09-01,appsmithorg_appsmith,34.0
2020-09-01,ArduPilot_ardupilot,119.0
2020-09-01,argoproj_argocd,209.0
2020-09-01,Automattic_jetpack,169.0
2020-09-01,Automattic_wpcalypso,277.0
2020-09-01,aws_awscdk,471.0
2020-09-01,awsamplify_amplifycli,323.0
2020-09-01,azerothcore_azerothcorewotlk,58.0
2020-09-01,Azure_azurecli,420.0
2020-09-01,Azure_azurepowershell,268.0
2020-09-01,Azure_azurerestapispecs,386.0
2020-09-01,Azure_azuresdkforjava,206.0
2020-09-01,Azure_azuresdkforjs,167.0
2020-09-01,Azure_azuresdkfornet,312.0
2020-09-01,Azure_azuresdkforpython,204.0
2020-09-01,backstage_backstage,111.0
2020-09-01,bevyengine_bevy,164.0
2020-09-01,bioconda_biocondarecipes,183.0
2020-09-01,bitcoin_bitcoin,199.0
2020-09-01,bitnami_charts,264.0
2020-09-01,brave_bravebrowser,288.0
2020-09-01,brave_bravecore,57.0
2020-09-01,ccxt_ccxt,99.0
2020-09-01,ceph_ceph,180.0
2020-09-01,ChiaNetwork_chiablockchain,17.0
2020-09-01,cilium_cilium,114.0
2020-09-01,CleverRaven_CataclysmDDA,241.0
2020-09-01,ClickHouse_ClickHouse,302.0
2020-09-01,cloudflare_cloudflaredocs,2.0
2020-09-01,cmssw_cmssw,133.0
2020-09-01,cockroachdb_cockroach,138.0
2020-09-01,conanio_conancenterindex,124.0
2020-09-01,condaforge_stagedrecipes,206.0
2020-09-01,containers_podman,181.0
2020-09-01,coolsnowwolf_lede,252.0
2020-09-01,cypressio_cypress,465.0
2020-09-01,darktableorg_darktable,139.0
2020-09-01,DataDog_datadogagent,98.0
2020-09-01,dbeaver_dbeaver,238.0
2020-09-01,DefinitelyTyped_DefinitelyTyped,796.0
2020-09-01,demisto_content,108.0
2020-09-01,denoland_deno,231.0
2020-09-01,departmentofveteransaffairs_va.govteam,199.0
2020-09-01,desktop_desktop,294.0
2020-09-01,directus_directus,5.0
2020-09-01,docker_docs,87.0
2020-09-01,dotnet_aspnetcore,590.0
2020-09-01,dotnet_AspNetCore.Docs,196.0
2020-09-01,dotnet_docs,237.0
2020-09-01,dotnet_efcore,303.0
2020-09-01,dotnet_maui,42.0
2020-09-01,dotnet_roslyn,261.0
2020-09-01,dotnet_runtime,789.0
2020-09-01,elastic_elasticsearch,351.0
2020-09-01,elastic_kibana,516.0
2020-09-01,electron_electron,453.0
2020-09-01,elementplus_elementplus,56.0
2020-09-01,elementor_elementor,561.0
2020-09-01,envoyproxy_envoy,278.0
2020-09-01,espressif_espidf,260.0
2020-09-01,ethereum_ethereumorgwebsite,58.0
2020-09-01,expo_expo,533.0
2020-09-01,facebook_react,310.0
