change_requests.Time,change_requests,change_requests.name
2016-03-01,355.0,flutter_flutter
2016-03-01,19.0,gatsbyjs_gatsby
2016-03-01,224.0,gentoo_gentoo
2016-03-01,97.0,getsentry_sentry
2016-03-01,102.0,godotengine_godot
2016-03-01,1.0,golang_go
2016-03-01,24.0,gradle_gradle
2016-03-01,99.0,grafana_grafana
2016-03-01,6.0,gravitational_teleport
2016-03-01,303.0,grpc_grpc
2016-03-01,61.0,hashicorp_vault
2016-03-01,134.0,homeassistant_core
2016-03-01,9.0,homeassistant_frontend
2016-03-01,90.0,homeassistant_homeassistant.io
2016-03-01,757.0,Homebrew_homebrewcask
2016-03-01,87.0,influxdata_telegraf
2016-03-01,7.0,IntelRealSense_librealsense
2016-03-01,101.0,JetBrains_swot
2016-03-01,42.0,jitsi_jitsimeet
2016-03-01,787.0,jlord_patchwork
2016-03-01,217.0,joomla_joomlacms
2016-03-01,203.0,JuliaLang_julia
2016-03-01,164.0,keycloak_keycloak
2016-03-01,774.0,kubernetes_kubernetes
2016-03-01,122.0,kubernetes_website
2016-03-01,263.0,laravel_framework
2016-03-01,51.0,magento_magento2
2016-03-01,151.0,MarlinFirmware_Marlin
2016-03-01,107.0,matplotlib_matplotlib
2016-03-01,68.0,matrixorg_synapse
2016-03-01,104.0,metabase_metabase
2016-03-01,99.0,microsoft_TypeScript
2016-03-01,56.0,microsoft_vscode
2016-03-01,71.0,microsoftgraph_microsoftgraphdocs
2016-03-01,120.0,mrdoob_three.js
2016-03-01,148.0,mui_materialui
2016-03-01,46.0,neovim_neovim
2016-03-01,595.0,NixOS_nixpkgs
2016-03-01,280.0,nodejs_node
2016-03-01,15.0,obsproject_obsstudio
2016-03-01,292.0,odoo_odoo
2016-03-01,86.0,opencv_opencv
2016-03-01,60.0,openhab_openhabaddons
2016-03-01,161.0,openshift_openshiftdocs
2016-03-01,122.0,openssl_openssl
2016-03-01,3.0,openwrt_openwrt
2016-03-01,70.0,oppia_oppia
2016-03-01,104.0,pandasdev_pandas
2016-03-01,65.0,php_phpsrc
2016-03-01,82.0,pingcap_tidb
2016-03-01,185.0,PrestaShop_PrestaShop
2016-03-01,41.0,qbittorrent_qBittorrent
2016-03-01,105.0,qgis_QGIS
2016-03-01,49.0,qmk_qmk_firmware
2016-03-01,275.0,rails_rails
2016-03-01,7.0,rancher_rancher
2016-03-01,78.0,rapid7_metasploitframework
2016-03-01,9.0,redis_redis
2016-03-01,103.0,RocketChat_Rocket.Chat
2016-03-01,71.0,RPCS3_rpcs3
2016-03-01,51.0,rstudio_rstudio
2016-03-01,373.0,rustlang_rust
2016-03-01,66.0,scikitlearn_scikitlearn
2016-03-01,60.0,scipy_scipy
2016-03-01,159.0,spack_spack
2016-03-01,15.0,spyderide_spyder
2016-03-01,1.0,storybookjs_storybook
2016-03-01,3.0,strapi_strapi
2016-03-01,286.0,symfony_symfony
2016-03-01,87.0,systemd_systemd
2016-03-01,16.0,tachiyomiorg_tachiyomi
2016-03-01,11.0,TeamNewPipe_NewPipe
2016-03-01,183.0,tensorflow_tensorflow
2016-03-01,14.0,termux_termuxpackages
2016-03-01,485.0,tgstation_tgstation
2016-03-01,13.0,Ultimaker_Cura
2016-03-01,1.0,webcompat_webbugs
2016-03-01,62.0,woocommerce_woocommerce
2016-03-01,267.0,xbmc_xbmc
2016-03-01,71.0,zulip_zulip
2016-04-01,179.0,angular_angular
2016-04-01,65.0,angular_components
2016-04-01,30.0,ankidroid_AnkiAndroid
2016-04-01,195.0,ansible_ansible
2016-04-01,46.0,antdesign_antdesign
2016-04-01,107.0,apache_airflow
2016-04-01,14.0,apache_arrow
2016-04-01,158.0,apache_beam
2016-04-01,109.0,apache_flink
2016-04-01,2.0,apache_shardingsphere
2016-04-01,712.0,apache_spark
2016-04-01,96.0,apache_superset
2016-04-01,355.0,apple_swift
2016-04-01,125.0,ArduPilot_ardupilot
2016-04-01,83.0,Automattic_jetpack
2016-04-01,461.0,Automattic_wpcalypso
2016-04-01,88.0,Azure_azurepowershell
2016-04-01,50.0,Azure_azurerestapispecs
2016-04-01,7.0,Azure_azuresdkforjava
2016-04-01,74.0,Azure_azuresdkfornet
2016-04-01,19.0,Azure_azuresdkforpython
2016-04-01,243.0,bioconda_biocondarecipes
2016-04-01,157.0,bitcoin_bitcoin
2016-04-01,7.0,bitnami_charts
2016-04-01,445.0,ceph_ceph
2016-04-01,288.0,CleverRaven_CataclysmDDA
2016-04-01,391.0,cmssw_cmssw
2016-04-01,330.0,cockroachdb_cockroach
2016-04-01,217.0,condaforge_stagedrecipes
2016-04-01,12.0,darktableorg_darktable
2016-04-01,2.0,dbeaver_dbeaver
2016-04-01,313.0,DefinitelyTyped_DefinitelyTyped
2016-04-01,3.0,directus_directus
2016-04-01,3.0,dotnet_aspnetcore
2016-04-01,26.0,dotnet_AspNetCore.Docs
2016-04-01,17.0,dotnet_docs
2016-04-01,91.0,dotnet_efcore
2016-04-01,351.0,dotnet_roslyn
2016-04-01,339.0,elastic_elasticsearch
2016-04-01,189.0,elastic_kibana
2016-04-01,126.0,electron_electron
2016-04-01,131.0,facebook_react
2016-04-01,288.0,facebook_reactnative
2016-04-01,66.0,flutter_engine
2016-04-01,285.0,flutter_flutter
2016-04-01,28.0,gatsbyjs_gatsby
2016-04-01,210.0,gentoo_gentoo
2016-04-01,121.0,getsentry_sentry
2016-04-01,103.0,godotengine_godot
2016-04-01,2.0,golang_go
2016-04-01,22.0,gradle_gradle
2016-04-01,55.0,grafana_grafana
2016-04-01,52.0,gravitational_teleport
2016-04-01,213.0,grpc_grpc
2016-04-01,47.0,hashicorp_vault
2016-04-01,196.0,homeassistant_core
2016-04-01,7.0,homeassistant_frontend
2016-04-01,67.0,homeassistant_homeassistant.io
2016-04-01,626.0,Homebrew_homebrewcask
2016-04-01,660.0,Homebrew_homebrewcore
2016-04-01,87.0,influxdata_telegraf
2016-04-01,12.0,IntelRealSense_librealsense
2016-04-01,90.0,JetBrains_swot
2016-04-01,45.0,jitsi_jitsimeet
2016-04-01,675.0,jlord_patchwork
2016-04-01,293.0,joomla_joomlacms
2016-04-01,225.0,JuliaLang_julia
2016-04-01,305.0,keycloak_keycloak
2016-04-01,697.0,kubernetes_kubernetes
2016-04-01,13.0,kubernetes_minikube
2016-04-01,5.0,kubernetes_testinfra
2016-04-01,91.0,kubernetes_website
2016-04-01,245.0,laravel_framework
2016-04-01,75.0,magento_magento2
2016-04-01,206.0,MarlinFirmware_Marlin
2016-04-01,52.0,matplotlib_matplotlib
2016-04-01,75.0,matrixorg_synapse
2016-04-01,88.0,metabase_metabase
2016-04-01,180.0,microsoft_TypeScript
2016-04-01,72.0,microsoft_vscode
2016-04-01,12.0,microsoftgraph_microsoftgraphdocs
2016-04-01,159.0,mrdoob_three.js
2016-04-01,115.0,mui_materialui
2016-04-01,89.0,neovim_neovim
2016-04-01,563.0,NixOS_nixpkgs
2016-04-01,315.0,nodejs_node
2016-04-01,9.0,obsproject_obsstudio
2016-04-01,217.0,odoo_odoo
2016-04-01,73.0,opencv_opencv
2016-04-01,63.0,openhab_openhabaddons
2016-04-01,111.0,openshift_openshiftdocs
2016-04-01,55.0,openssl_openssl
2016-04-01,1.0,openwrt_openwrt
2016-04-01,51.0,oppia_oppia
2016-04-01,115.0,pandasdev_pandas
2016-04-01,52.0,php_phpsrc
2016-04-01,105.0,pingcap_tidb
2016-04-01,230.0,PrestaShop_PrestaShop
2016-04-01,37.0,qbittorrent_qBittorrent
2016-04-01,88.0,qgis_QGIS
2016-04-01,49.0,qmk_qmk_firmware
2016-04-01,305.0,rails_rails
2016-04-01,6.0,rancher_rancher
2016-04-01,63.0,rapid7_metasploitframework
2016-04-01,12.0,redis_redis
2016-04-01,117.0,RocketChat_Rocket.Chat
2016-04-01,17.0,RPCS3_rpcs3
2016-04-01,26.0,rstudio_rstudio
2016-04-01,333.0,rustlang_rust
2016-04-01,66.0,scikitlearn_scikitlearn
2016-04-01,44.0,scipy_scipy
2016-04-01,127.0,spack_spack
2016-04-01,7.0,spyderide_spyder
2016-04-01,54.0,storybookjs_storybook
2016-04-01,3.0,strapi_strapi
2016-04-01,162.0,symfony_symfony
2016-04-01,152.0,systemd_systemd
2016-04-01,14.0,tachiyomiorg_tachiyomi
2016-04-01,3.0,TeamNewPipe_NewPipe
2016-04-01,201.0,tensorflow_tensorflow
2016-04-01,10.0,termux_termuxpackages
2016-04-01,550.0,tgstation_tgstation
2016-04-01,3.0,uBlockOrigin_uAssets
2016-04-01,9.0,Ultimaker_Cura
2016-04-01,55.0,woocommerce_woocommerce
2016-04-01,13.0,xamarin_xamarinmacios
2016-04-01,209.0,xbmc_xbmc
2016-04-01,54.0,zulip_zulip
2016-05-01,166.0,angular_angular
2016-05-01,89.0,angular_components
2016-05-01,29.0,ankidroid_AnkiAndroid
2016-05-01,164.0,ansible_ansible
2016-05-01,59.0,antdesign_antdesign
2016-05-01,99.0,apache_airflow
2016-05-01,15.0,apache_arrow
2016-05-01,139.0,apache_beam
2016-05-01,103.0,apache_flink
2016-05-01,4.0,apache_shardingsphere
2016-05-01,608.0,apache_spark
2016-05-01,57.0,apache_superset
2016-05-01,443.0,apple_swift
2016-05-01,163.0,ArduPilot_ardupilot
2016-05-01,168.0,Automattic_jetpack
2016-05-01,388.0,Automattic_wpcalypso
2016-05-01,87.0,Azure_azurepowershell
2016-05-01,33.0,Azure_azurerestapispecs
2016-05-01,39.0,Azure_azuresdkforjava
2016-05-01,58.0,Azure_azuresdkfornet
2016-05-01,19.0,Azure_azuresdkforpython
2016-05-01,209.0,bioconda_biocondarecipes
2016-05-01,100.0,bitcoin_bitcoin
2016-05-01,3.0,bitnami_charts
2016-05-01,564.0,ceph_ceph
2016-05-01,308.0,CleverRaven_CataclysmDDA
2016-05-01,355.0,cmssw_cmssw
2016-05-01,320.0,cockroachdb_cockroach
2016-05-01,181.0,condaforge_stagedrecipes
2016-05-01,12.0,darktableorg_darktable
2016-05-01,1.0,dbeaver_dbeaver
2016-05-01,301.0,DefinitelyTyped_DefinitelyTyped
2016-05-01,1.0,directus_directus
2016-05-01,5.0,dotnet_aspnetcore
2016-05-01,88.0,dotnet_AspNetCore.Docs
2016-05-01,36.0,dotnet_docs
2016-05-01,117.0,dotnet_efcore
2016-05-01,283.0,dotnet_roslyn
2016-05-01,347.0,elastic_elasticsearch
2016-05-01,88.0,elastic_kibana
2016-05-01,171.0,electron_electron
2016-05-01,7.0,elementor_elementor
2016-05-01,148.0,facebook_react
2016-05-01,236.0,facebook_reactnative
2016-05-01,94.0,flutter_engine
2016-05-01,264.0,flutter_flutter
2016-05-01,19.0,gatsbyjs_gatsby
2016-05-01,190.0,gentoo_gentoo
2016-05-01,135.0,getsentry_sentry
2016-05-01,186.0,godotengine_godot
2016-05-01,1.0,golang_go
2016-05-01,25.0,gradle_gradle
2016-05-01,71.0,grafana_grafana
2016-05-01,27.0,gravitational_teleport
2016-05-01,223.0,grpc_grpc
2016-05-01,61.0,hashicorp_vault
2016-05-01,159.0,homeassistant_core
2016-05-01,8.0,homeassistant_frontend
2016-05-01,80.0,homeassistant_homeassistant.io
2016-05-01,638.0,Homebrew_homebrewcask
2016-05-01,783.0,Homebrew_homebrewcore
2016-05-01,91.0,influxdata_telegraf
2016-05-01,7.0,IntelRealSense_librealsense
2016-05-01,67.0,JetBrains_swot
2016-05-01,19.0,jitsi_jitsimeet
2016-05-01,806.0,jlord_patchwork
2016-05-01,439.0,joomla_joomlacms
2016-05-01,310.0,JuliaLang_julia
2016-05-01,126.0,keycloak_keycloak
2016-05-01,843.0,kubernetes_kubernetes
2016-05-01,70.0,kubernetes_minikube
2016-05-01,71.0,kubernetes_testinfra
2016-05-01,81.0,kubernetes_website
2016-05-01,230.0,laravel_framework
2016-05-01,45.0,magento_magento2
2016-05-01,121.0,MarlinFirmware_Marlin
2016-05-01,99.0,matplotlib_matplotlib
2016-05-01,47.0,matrixorg_synapse
2016-05-01,85.0,metabase_metabase
2016-05-01,162.0,microsoft_TypeScript
2016-05-01,50.0,microsoft_vscode
2016-05-01,1.0,microsoft_WSL
2016-05-01,40.0,microsoftgraph_microsoftgraphdocs
2016-05-01,130.0,mrdoob_three.js
2016-05-01,115.0,mui_materialui
2016-05-01,106.0,neovim_neovim
2016-05-01,551.0,NixOS_nixpkgs
2016-05-01,343.0,nodejs_node
2016-05-01,10.0,obsproject_obsstudio
2016-05-01,282.0,odoo_odoo
2016-05-01,51.0,opencv_opencv
2016-05-01,85.0,openhab_openhabaddons
2016-05-01,194.0,openshift_openshiftdocs
2016-05-01,99.0,openssl_openssl
2016-05-01,86.0,oppia_oppia
2016-05-01,116.0,pandasdev_pandas
2016-05-01,31.0,php_phpsrc
2016-05-01,81.0,pingcap_tidb
2016-05-01,1.0,postmanlabs_postmanappsupport
2016-05-01,161.0,PrestaShop_PrestaShop
2016-05-01,34.0,qbittorrent_qBittorrent
2016-05-01,107.0,qgis_QGIS
2016-05-01,48.0,qmk_qmk_firmware
2016-05-01,287.0,rails_rails
2016-05-01,5.0,rancher_rancher
2016-05-01,60.0,rapid7_metasploitframework
2016-05-01,42.0,redis_redis
2016-05-01,95.0,RocketChat_Rocket.Chat
2016-05-01,24.0,RPCS3_rpcs3
2016-05-01,19.0,rstudio_rstudio
2016-05-01,429.0,rustlang_rust
2016-05-01,57.0,scikitlearn_scikitlearn
2016-05-01,38.0,scipy_scipy
2016-05-01,96.0,spack_spack
2016-05-01,5.0,spyderide_spyder
2016-05-01,18.0,storybookjs_storybook
2016-05-01,3.0,strapi_strapi
2016-05-01,149.0,symfony_symfony
2016-05-01,146.0,systemd_systemd
2016-05-01,14.0,tachiyomiorg_tachiyomi
2016-05-01,3.0,TeamNewPipe_NewPipe
2016-05-01,141.0,tensorflow_tensorflow
2016-05-01,11.0,termux_termuxpackages
2016-05-01,560.0,tgstation_tgstation
2016-05-01,2.0,uBlockOrigin_uAssets
2016-05-01,7.0,Ultimaker_Cura
2016-05-01,73.0,woocommerce_woocommerce
2016-05-01,91.0,xamarin_xamarinmacios
2016-05-01,175.0,xbmc_xbmc
2016-05-01,3.0,ziglang_zig
2016-05-01,77.0,zulip_zulip
2016-06-01,264.0,angular_angular
2016-06-01,73.0,angular_components
2016-06-01,21.0,ankidroid_AnkiAndroid
2016-06-01,210.0,ansible_ansible
2016-06-01,52.0,antdesign_antdesign
2016-06-01,77.0,apache_airflow
2016-06-01,14.0,apache_arrow
2016-06-01,159.0,apache_beam
2016-06-01,131.0,apache_flink
2016-06-01,4.0,apache_shardingsphere
2016-06-01,580.0,apache_spark
2016-06-01,86.0,apache_superset
2016-06-01,477.0,apple_swift
2016-06-01,98.0,ArduPilot_ardupilot
2016-06-01,149.0,Automattic_jetpack
2016-06-01,527.0,Automattic_wpcalypso
2016-06-01,1.0,azerothcore_azerothcorewotlk
2016-06-01,97.0,Azure_azurepowershell
2016-06-01,35.0,Azure_azurerestapispecs
2016-06-01,117.0,Azure_azuresdkforjava
2016-06-01,84.0,Azure_azuresdkfornet
2016-06-01,27.0,Azure_azuresdkforpython
2016-06-01,194.0,bioconda_biocondarecipes
2016-06-01,122.0,bitcoin_bitcoin
2016-06-01,18.0,bitnami_charts
2016-06-01,657.0,ceph_ceph
2016-06-01,303.0,CleverRaven_CataclysmDDA
2016-06-01,19.0,ClickHouse_ClickHouse
2016-06-01,339.0,cmssw_cmssw
2016-06-01,343.0,cockroachdb_cockroach
2016-06-01,220.0,condaforge_stagedrecipes
2016-06-01,6.0,darktableorg_darktable
2016-06-01,3.0,dbeaver_dbeaver
2016-06-01,321.0,DefinitelyTyped_DefinitelyTyped
2016-06-01,3.0,directus_directus
2016-06-01,2.0,dotnet_aspnetcore
2016-06-01,182.0,dotnet_AspNetCore.Docs
2016-06-01,184.0,dotnet_docs
2016-06-01,95.0,dotnet_efcore
2016-06-01,323.0,dotnet_roslyn
2016-06-01,312.0,elastic_elasticsearch
2016-06-01,139.0,elastic_kibana
2016-06-01,188.0,electron_electron
2016-06-01,115.0,elementor_elementor
2016-06-01,115.0,facebook_react
2016-06-01,308.0,facebook_reactnative
2016-06-01,48.0,flutter_engine
2016-06-01,238.0,flutter_flutter
2016-06-01,17.0,gatsbyjs_gatsby
2016-06-01,230.0,gentoo_gentoo
2016-06-01,177.0,getsentry_sentry
2016-06-01,248.0,godotengine_godot
2016-06-01,1.0,golang_go
2016-06-01,13.0,gradle_gradle
2016-06-01,63.0,grafana_grafana
2016-06-01,21.0,gravitational_teleport
2016-06-01,272.0,grpc_grpc
2016-06-01,54.0,hashicorp_vault
2016-06-01,152.0,homeassistant_core
2016-06-01,4.0,homeassistant_frontend
2016-06-01,74.0,homeassistant_homeassistant.io
2016-06-01,814.0,Homebrew_homebrewcask
2016-06-01,819.0,Homebrew_homebrewcore
2016-06-01,66.0,influxdata_telegraf
2016-06-01,8.0,IntelRealSense_librealsense
2016-06-01,58.0,JetBrains_swot
2016-06-01,37.0,jitsi_jitsimeet
2016-06-01,813.0,jlord_patchwork
2016-06-01,165.0,joomla_joomlacms
2016-06-01,301.0,JuliaLang_julia
2016-06-01,90.0,keycloak_keycloak
2016-06-01,905.0,kubernetes_kubernetes
2016-06-01,65.0,kubernetes_minikube
2016-06-01,137.0,kubernetes_testinfra
2016-06-01,104.0,kubernetes_website
2016-06-01,220.0,laravel_framework
2016-06-01,66.0,magento_magento2
2016-06-01,135.0,MarlinFirmware_Marlin
2016-06-01,82.0,matplotlib_matplotlib
2016-06-01,83.0,matrixorg_synapse
2016-06-01,68.0,metabase_metabase
2016-06-01,167.0,microsoft_TypeScript
2016-06-01,78.0,microsoft_vscode
2016-06-01,61.0,microsoftgraph_microsoftgraphdocs
2016-06-01,105.0,mrdoob_three.js
2016-06-01,81.0,mui_materialui
2016-06-01,59.0,neovim_neovim
2016-06-01,149.0,nextcloud_server
2016-06-01,537.0,NixOS_nixpkgs
2016-06-01,218.0,nodejs_node
2016-06-01,10.0,obsproject_obsstudio
2016-06-01,271.0,odoo_odoo
2016-06-01,64.0,opencv_opencv
2016-06-01,61.0,openhab_openhabaddons
2016-06-01,249.0,openshift_openshiftdocs
2016-06-01,96.0,openssl_openssl
2016-06-01,9.0,openwrt_openwrt
2016-06-01,128.0,oppia_oppia
2016-06-01,72.0,pandasdev_pandas
2016-06-01,44.0,php_phpsrc
2016-06-01,81.0,pingcap_tidb
2016-06-01,1.0,postmanlabs_postmanappsupport
2016-06-01,147.0,PrestaShop_PrestaShop
2016-06-01,13.0,qbittorrent_qBittorrent
2016-06-01,102.0,qgis_QGIS
2016-06-01,54.0,qmk_qmk_firmware
2016-06-01,254.0,rails_rails
2016-06-01,3.0,rancher_rancher
2016-06-01,83.0,rapid7_metasploitframework
2016-06-01,33.0,redis_redis
2016-06-01,61.0,RocketChat_Rocket.Chat
2016-06-01,55.0,RPCS3_rpcs3
2016-06-01,13.0,rstudio_rstudio
2016-06-01,336.0,rustlang_rust
2016-06-01,52.0,scikitlearn_scikitlearn
2016-06-01,80.0,scipy_scipy
2016-06-01,88.0,spack_spack
2016-06-01,27.0,spyderide_spyder
2016-06-01,25.0,storybookjs_storybook
2016-06-01,217.0,symfony_symfony
2016-06-01,142.0,systemd_systemd
2016-06-01,17.0,tachiyomiorg_tachiyomi
2016-06-01,11.0,TeamNewPipe_NewPipe
2016-06-01,221.0,tensorflow_tensorflow
2016-06-01,17.0,termux_termuxpackages
2016-06-01,656.0,tgstation_tgstation
2016-06-01,38.0,Ultimaker_Cura
2016-06-01,1.0,webcompat_webbugs
2016-06-01,76.0,woocommerce_woocommerce
2016-06-01,229.0,xamarin_xamarinmacios
2016-06-01,156.0,xbmc_xbmc
2016-06-01,183.0,zulip_zulip
2016-07-01,197.0,angular_angular
2016-07-01,60.0,angular_components
2016-07-01,15.0,ankidroid_AnkiAndroid
2016-07-01,153.0,ansible_ansible
2016-07-01,59.0,antdesign_antdesign
2016-07-01,58.0,apache_airflow
2016-07-01,12.0,apache_arrow
2016-07-01,192.0,apache_beam
2016-07-01,124.0,apache_flink
2016-07-01,3.0,apache_shardingsphere
2016-07-01,422.0,apache_spark
2016-07-01,59.0,apache_superset
2016-07-01,610.0,apple_swift
2016-07-01,120.0,ArduPilot_ardupilot
2016-07-01,217.0,Automattic_jetpack
2016-07-01,480.0,Automattic_wpcalypso
2016-07-01,26.0,azerothcore_azerothcorewotlk
2016-07-01,10.0,Azure_azurecli
2016-07-01,97.0,Azure_azurepowershell
2016-07-01,43.0,Azure_azurerestapispecs
2016-07-01,25.0,Azure_azuresdkforjava
2016-07-01,65.0,Azure_azuresdkfornet
2016-07-01,39.0,Azure_azuresdkforpython
2016-07-01,177.0,bioconda_biocondarecipes
2016-07-01,103.0,bitcoin_bitcoin
2016-07-01,13.0,bitnami_charts
2016-07-01,439.0,ceph_ceph
2016-07-01,249.0,CleverRaven_CataclysmDDA
2016-07-01,4.0,ClickHouse_ClickHouse
2016-07-01,214.0,cmssw_cmssw
2016-07-01,310.0,cockroachdb_cockroach
2016-07-01,216.0,condaforge_stagedrecipes
2016-07-01,19.0,darktableorg_darktable
2016-07-01,384.0,DefinitelyTyped_DefinitelyTyped
2016-07-01,4.0,directus_directus
2016-07-01,112.0,dotnet_AspNetCore.Docs
2016-07-01,78.0,dotnet_docs
2016-07-01,84.0,dotnet_efcore
2016-07-01,257.0,dotnet_roslyn
2016-07-01,275.0,elastic_elasticsearch
2016-07-01,157.0,elastic_kibana
2016-07-01,138.0,electron_electron
2016-07-01,82.0,elementor_elementor
2016-07-01,111.0,facebook_react
2016-07-01,247.0,facebook_reactnative
2016-07-01,65.0,flutter_engine
2016-07-01,128.0,flutter_flutter
2016-07-01,16.0,gatsbyjs_gatsby
2016-07-01,181.0,gentoo_gentoo
2016-07-01,157.0,getsentry_sentry
2016-07-01,170.0,godotengine_godot
2016-07-01,1.0,golang_go
2016-07-01,12.0,gradle_gradle
2016-07-01,30.0,grafana_grafana
2016-07-01,2.0,gravitational_teleport
2016-07-01,288.0,grpc_grpc
2016-07-01,59.0,hashicorp_vault
2016-07-01,196.0,homeassistant_core
2016-07-01,5.0,homeassistant_frontend
2016-07-01,102.0,homeassistant_homeassistant.io
2016-07-01,741.0,Homebrew_homebrewcask
2016-07-01,852.0,Homebrew_homebrewcore
2016-07-01,69.0,influxdata_telegraf
2016-07-01,11.0,IntelRealSense_librealsense
2016-07-01,82.0,JetBrains_swot
2016-07-01,29.0,jitsi_jitsimeet
2016-07-01,796.0,jlord_patchwork
2016-07-01,212.0,joomla_joomlacms
2016-07-01,302.0,JuliaLang_julia
2016-07-01,98.0,keycloak_keycloak
2016-07-01,808.0,kubernetes_kubernetes
2016-07-01,82.0,kubernetes_minikube
2016-07-01,66.0,kubernetes_testinfra
2016-07-01,96.0,kubernetes_website
2016-07-01,242.0,laravel_framework
2016-07-01,49.0,magento_magento2
2016-07-01,194.0,MarlinFirmware_Marlin
2016-07-01,110.0,matplotlib_matplotlib
2016-07-01,59.0,matrixorg_synapse
2016-07-01,103.0,metabase_metabase
2016-07-01,33.0,MetaMask_metamaskextension
2016-07-01,29.0,microsoft_fluentui
2016-07-01,136.0,microsoft_TypeScript
2016-07-01,77.0,microsoft_vscode
2016-07-01,2.0,microsoft_WSL
2016-07-01,12.0,microsoftgraph_microsoftgraphdocs
2016-07-01,93.0,mrdoob_three.js
2016-07-01,99.0,mui_materialui
2016-07-01,89.0,neovim_neovim
2016-07-01,252.0,nextcloud_server
2016-07-01,609.0,NixOS_nixpkgs
2016-07-01,247.0,nodejs_node
2016-07-01,19.0,obsproject_obsstudio
2016-07-01,232.0,odoo_odoo
2016-07-01,201.0,opencv_opencv
2016-07-01,54.0,openhab_openhabaddons
2016-07-01,121.0,openshift_openshiftdocs
2016-07-01,75.0,openssl_openssl
2016-07-01,21.0,openwrt_openwrt
2016-07-01,64.0,oppia_oppia
2016-07-01,154.0,pandasdev_pandas
2016-07-01,75.0,php_phpsrc
2016-07-01,131.0,pingcap_tidb
2016-07-01,103.0,PrestaShop_PrestaShop
2016-07-01,9.0,qbittorrent_qBittorrent
2016-07-01,81.0,qgis_QGIS
2016-07-01,85.0,qmk_qmk_firmware
2016-07-01,255.0,rails_rails
2016-07-01,2.0,rancher_rancher
2016-07-01,70.0,rapid7_metasploitframework
2016-07-01,22.0,redis_redis
2016-07-01,70.0,RocketChat_Rocket.Chat
2016-07-01,91.0,RPCS3_rpcs3
2016-07-01,21.0,rstudio_rstudio
2016-07-01,291.0,rustlang_rust
2016-07-01,95.0,scikitlearn_scikitlearn
2016-07-01,39.0,scipy_scipy
2016-07-01,173.0,spack_spack
2016-07-01,20.0,spyderide_spyder
2016-07-01,13.0,storybookjs_storybook
2016-07-01,1.0,strapi_strapi
2016-07-01,153.0,symfony_symfony
2016-07-01,128.0,systemd_systemd
2016-07-01,6.0,tachiyomiorg_tachiyomi
2016-07-01,2.0,TeamNewPipe_NewPipe
2016-07-01,156.0,tensorflow_tensorflow
2016-07-01,4.0,termux_termuxpackages
2016-07-01,401.0,tgstation_tgstation
2016-07-01,23.0,Ultimaker_Cura
2016-07-01,84.0,woocommerce_woocommerce
2016-07-01,172.0,xamarin_xamarinmacios
2016-07-01,157.0,xbmc_xbmc
2016-07-01,178.0,zulip_zulip
2016-08-01,1.0,AdguardTeam_AdguardFilters
2016-08-01,287.0,angular_angular
2016-08-01,68.0,angular_components
2016-08-01,4.0,ankidroid_AnkiAndroid
2016-08-01,227.0,ansible_ansible
2016-08-01,74.0,antdesign_antdesign
2016-08-01,75.0,apache_airflow
2016-08-01,19.0,apache_arrow
2016-08-01,147.0,apache_beam
2016-08-01,134.0,apache_flink
2016-08-01,1.0,apache_shardingsphere
2016-08-01,471.0,apache_spark
2016-08-01,86.0,apache_superset
2016-08-01,674.0,apple_swift
2016-08-01,135.0,ArduPilot_ardupilot
2016-08-01,309.0,Automattic_jetpack
2016-08-01,422.0,Automattic_wpcalypso
2016-08-01,33.0,azerothcore_azerothcorewotlk
2016-08-01,95.0,Azure_azurecli
2016-08-01,93.0,Azure_azurepowershell
2016-08-01,42.0,Azure_azurerestapispecs
2016-08-01,29.0,Azure_azuresdkforjava
2016-08-01,54.0,Azure_azuresdkfornet
2016-08-01,35.0,Azure_azuresdkforpython
2016-08-01,166.0,bioconda_biocondarecipes
2016-08-01,154.0,bitcoin_bitcoin
2016-08-01,21.0,bitnami_charts
2016-08-01,422.0,ceph_ceph
2016-08-01,17.0,cilium_cilium
2016-08-01,178.0,CleverRaven_CataclysmDDA
2016-08-01,21.0,ClickHouse_ClickHouse
2016-08-01,323.0,cmssw_cmssw
2016-08-01,434.0,cockroachdb_cockroach
2016-08-01,263.0,condaforge_stagedrecipes
2016-08-01,16.0,darktableorg_darktable
2016-08-01,465.0,DefinitelyTyped_DefinitelyTyped
2016-08-01,12.0,demisto_content
2016-08-01,5.0,directus_directus
2016-08-01,56.0,dotnet_AspNetCore.Docs
2016-08-01,90.0,dotnet_docs
2016-08-01,81.0,dotnet_efcore
2016-08-01,330.0,dotnet_roslyn
2016-08-01,275.0,elastic_elasticsearch
2016-08-01,114.0,elastic_kibana
2016-08-01,133.0,electron_electron
2016-08-01,72.0,elementor_elementor
2016-08-01,3.0,espressif_espidf
2016-08-01,1.0,expo_expo
2016-08-01,138.0,facebook_react
2016-08-01,232.0,facebook_reactnative
2016-08-01,145.0,flutter_engine
2016-08-01,227.0,flutter_flutter
2016-08-01,20.0,gatsbyjs_gatsby
2016-08-01,186.0,gentoo_gentoo
2016-08-01,156.0,getsentry_sentry
2016-08-01,84.0,godotengine_godot
2016-08-01,15.0,gradle_gradle
2016-08-01,34.0,grafana_grafana
2016-08-01,12.0,gravitational_teleport
2016-08-01,209.0,grpc_grpc
