technical_fork.Time,technical_fork,technical_fork.name
2019-04-01,64.0,condaforge_stagedrecipes
2019-04-01,27.0,containers_podman
2019-04-01,85.0,coolsnowwolf_lede
2019-04-01,64.0,cypressio_cypress
2019-04-01,23.0,darktableorg_darktable
2019-04-01,18.0,DataDog_datadogagent
2019-04-01,40.0,dbeaver_dbeaver
2019-04-01,573.0,DefinitelyTyped_DefinitelyTyped
2019-04-01,7.0,demisto_content
2019-04-01,92.0,denoland_deno
2019-04-01,119.0,desktop_desktop
2019-04-01,13.0,directus_directus
2019-04-01,97.0,docker_docs
2019-04-01,228.0,dotnet_aspnetcore
2019-04-01,623.0,dotnet_AspNetCore.Docs
2019-04-01,90.0,dotnet_docs
2019-04-01,44.0,dotnet_efcore
2019-04-01,50.0,dotnet_roslyn
2019-04-01,450.0,elastic_elasticsearch
2019-04-01,111.0,elastic_kibana
2019-04-01,236.0,electron_electron
2019-04-01,33.0,elementor_elementor
2019-04-01,68.0,envoyproxy_envoy
2019-04-01,122.0,espressif_espidf
2019-04-01,24.0,ethereum_ethereumorgwebsite
2019-04-01,64.0,expo_expo
2019-04-01,775.0,facebook_react
2019-04-01,376.0,facebook_reactnative
2019-04-01,9.0,filescommunity_Files
2019-04-01,9.0,firebase_firebaseandroidsdk
2019-04-01,784.0,firstcontributions_firstcontributions
2019-04-01,18.0,flathub_flathub
2019-04-01,135.0,flutter_engine
2019-04-01,567.0,flutter_flutter
2019-04-01,285.0,flutter_plugins
2019-04-01,1.0,freddier_hyperblog
2019-04-01,345.0,gatsbyjs_gatsby
2019-04-01,46.0,gentoo_gentoo
2019-04-01,39.0,getsentry_sentry
2019-04-01,4.0,github_codeql
2019-04-01,11.0,gitpodio_gitpod
2019-04-01,99.0,gogitea_gitea
2019-04-01,219.0,godotengine_godot
2019-04-01,365.0,golang_go
2019-04-01,62.0,gradle_gradle
2019-04-01,194.0,grafana_grafana
2019-04-01,39.0,grafana_loki
2019-04-01,10.0,gravitational_teleport
2019-04-01,178.0,grpc_grpc
2019-04-01,148.0,hashicorp_terraformprovideraws
2019-04-01,74.0,hashicorp_terraformproviderazurerm
2019-04-01,49.0,hashicorp_vault
2019-04-01,326.0,homeassistant_core
2019-04-01,21.0,homeassistant_frontend
2019-04-01,131.0,homeassistant_homeassistant.io
2019-04-01,205.0,Homebrew_homebrewcask
2019-04-01,284.0,Homebrew_homebrewcore
2019-04-01,258.0,huggingface_transformers
2019-04-01,86.0,influxdata_telegraf
2019-04-01,126.0,IntelRealSense_librealsense
2019-04-01,164.0,istio_istio
2019-04-01,136.0,JetBrains_swot
2019-04-01,63.0,jitsi_jitsimeet
2019-04-01,717.0,jlord_patchwork
2019-04-01,23.0,joomla_joomlacms
2019-04-01,63.0,JuliaLang_julia
2019-04-01,16.0,JuliaRegistries_General
2019-04-01,74.0,keycloak_keycloak
2019-04-01,23.0,Koenkk_zigbee2mqtt
2019-04-01,702.0,kubernetes_kubernetes
2019-04-01,94.0,kubernetes_minikube
2019-04-01,45.0,kubernetes_testinfra
2019-04-01,254.0,kubernetes_website
2019-04-01,7.0,kubevirt_kubevirt
2019-04-01,189.0,laravel_framework
2019-04-01,8.0,leanprovercommunity_mathlib
2019-04-01,11.0,LightningAI_lightning
2019-04-01,83.0,llvm_llvmproject
2019-04-01,40.0,macports_macportsports
2019-04-01,228.0,magento_magento2
2019-04-01,211.0,MarlinFirmware_Marlin
2019-04-01,80.0,mastodon_mastodon
2019-04-01,81.0,matplotlib_matplotlib
2019-04-01,53.0,matrixorg_synapse
2019-04-01,49.0,mattermost_mattermostwebapp
2019-04-01,89.0,metabase_metabase
2019-04-01,39.0,MetaMask_metamaskextension
2019-04-01,19.0,microsoft_azuredatastudio
2019-04-01,49.0,microsoft_fluentui
2019-04-01,24.0,microsoft_onnxruntime
2019-04-01,9.0,microsoft_terminal
2019-04-01,219.0,microsoft_TypeScript
2019-04-01,86.0,microsoft_vcpkg
2019-04-01,627.0,microsoft_vscode
2019-04-01,7.0,microsoft_WSL
2019-04-01,299.0,MicrosoftDocs_azuredocs
2019-04-01,8.0,MicrosoftDocs_microsoft365docs
2019-04-01,12.0,MicrosoftDocs_msteamsdocs
2019-04-01,28.0,microsoftgraph_microsoftgraphdocs
2019-04-01,57.0,mlflow_mlflow
2019-04-01,40.0,mozillamobile_fenix
2019-04-01,543.0,mrdoob_three.js
2019-04-01,496.0,mui_materialui
2019-04-01,36.0,neovim_neovim
2019-04-01,27.0,nextcloud_desktop
2019-04-01,74.0,nextcloud_server
2019-04-01,121.0,NixOS_nixpkgs
2019-04-01,401.0,nodejs_node
2019-04-01,26.0,nrfconnect_sdknrf
2019-04-01,28.0,nrwl_nx
2019-04-01,112.0,obsproject_obsstudio
2019-04-01,283.0,odoo_odoo
2019-04-01,154.0,openmmlab_mmdetection
2019-04-01,90.0,OpenAPITools_openapigenerator
2019-04-01,1086.0,opencv_opencv
2019-04-01,37.0,openhab_openhabaddons
2019-04-01,21.0,openjdk_jdk
2019-04-01,28.0,openshift_openshiftdocs
2019-04-01,26.0,openshift_release
2019-04-01,138.0,openssl_openssl
2019-04-01,20.0,openvinotoolkit_openvino
2019-04-01,117.0,openwrt_openwrt
2019-04-01,31.0,oppia_oppia
2019-04-01,82.0,PaddlePaddle_Paddle
2019-04-01,240.0,pandasdev_pandas
2019-04-01,125.0,php_phpsrc
2019-04-01,88.0,pingcap_tidb
2019-04-01,13.0,postmanlabs_postmanappsupport
2019-04-01,70.0,PowerShell_PowerShell
2019-04-01,35.0,ppy_osu
2019-04-01,61.0,PrestaShop_PrestaShop
2019-04-01,9.0,prusa3d_PrusaSlicer
2019-04-01,628.0,python_cpython
2019-04-01,367.0,pytorch_pytorch
2019-04-01,34.0,qbittorrent_qBittorrent
2019-04-01,48.0,qgis_QGIS
2019-04-01,425.0,qmk_qmk_firmware
2019-04-01,59.0,quarkusio_quarkus
2019-04-01,206.0,rails_rails
2019-04-01,55.0,rancher_rancher
2019-04-01,147.0,rapid7_metasploitframework
2019-04-01,89.0,rayproject_ray
2019-04-01,277.0,redis_redis
2019-04-01,7.0,Regalis11_Barotrauma
2019-04-01,23.0,renovatebot_renovate
2019-04-01,102.0,RocketChat_Rocket.Chat
2019-04-01,76.0,RPCS3_rpcs3
2019-04-01,13.0,rstudio_rstudio
2019-04-01,119.0,rustlang_rust
2019-04-01,408.0,scikitlearn_scikitlearn
2019-04-01,69.0,scipy_scipy
2019-04-01,20.0,SerenityOS_serenity
2019-04-01,3.0,solanalabs_solana
2019-04-01,23.0,sourcegraph_sourcegraph
2019-04-01,37.0,spack_spack
2019-04-01,23.0,spyderide_spyder
2019-04-01,180.0,storybookjs_storybook
2019-04-01,135.0,strapi_strapi
2019-04-01,149.0,symfony_symfony
2019-04-01,38.0,systemd_systemd
2019-04-01,30.0,tachiyomiorg_tachiyomi
2019-04-01,22.0,tachiyomiorg_tachiyomiextensions
2019-04-01,38.0,TeamNewPipe_NewPipe
2019-04-01,1384.0,tensorflow_tensorflow
2019-04-01,44.0,termux_termuxpackages
2019-04-01,69.0,tgstation_tgstation
2019-04-01,34.0,trinodb_trino
2019-04-01,7.0,uBlockOrigin_uAssets
2019-04-01,23.0,Ultimaker_Cura
2019-04-01,19.0,ValveSoftware_Proton
2019-04-01,275.0,vercel_next.js
2019-04-01,45.0,voidlinux_voidpackages
2019-04-01,3.0,webcompat_webbugs
2019-04-01,180.0,woocommerce_woocommerce
2019-04-01,70.0,WordPress_gutenberg
2019-04-01,10.0,xamarin_xamarinmacios
2019-04-01,62.0,xbmc_xbmc
2019-04-01,36.0,yuzuemu_yuzu
2019-04-01,85.0,zephyrprojectrtos_zephyr
2019-04-01,172.0,zerotomastery_starthereguidelines
2019-04-01,24.0,ziglang_zig
2019-04-01,89.0,zulip_zulip
2019-05-01,8.0,AdguardTeam_AdguardFilters
2019-05-01,182.0,alibaba_nacos
2019-05-01,503.0,angular_angular
2019-05-01,118.0,angular_components
2019-05-01,19.0,ankidroid_AnkiAndroid
2019-05-01,500.0,ansible_ansible
2019-05-01,689.0,antdesign_antdesign
2019-05-01,233.0,apache_airflow
2019-05-01,39.0,apache_arrow
2019-05-01,60.0,apache_beam
2019-05-01,90.0,apache_dolphinscheduler
2019-05-01,10.0,apache_doris
2019-05-01,279.0,apache_flink
2019-05-01,21.0,apache_hudi
2019-05-01,13.0,apache_iceberg
2019-05-01,86.0,apache_pulsar
2019-05-01,89.0,apache_shardingsphere
2019-05-01,420.0,apache_spark
2019-05-01,164.0,apache_superset
2019-05-01,69.0,apache_tvm
2019-05-01,137.0,apple_swift
2019-05-01,156.0,ArduPilot_ardupilot
2019-05-01,16.0,argoproj_argocd
2019-05-01,11.0,Automattic_jetpack
2019-05-01,25.0,Automattic_wpcalypso
2019-05-01,47.0,aws_awscdk
2019-05-01,13.0,awsamplify_amplifycli
2019-05-01,40.0,azerothcore_azerothcorewotlk
2019-05-01,48.0,Azure_azurecli
2019-05-01,74.0,Azure_azurepowershell
2019-05-01,66.0,Azure_azurerestapispecs
2019-05-01,14.0,Azure_azuresdkforjava
2019-05-01,10.0,Azure_azuresdkforjs
2019-05-01,51.0,Azure_azuresdkfornet
2019-05-01,22.0,Azure_azuresdkforpython
2019-05-01,53.0,bioconda_biocondarecipes
2019-05-01,350.0,bitcoin_bitcoin
2019-05-01,35.0,bitnami_charts
2019-05-01,62.0,brave_bravebrowser
2019-05-01,18.0,brave_bravecore
2019-05-01,125.0,ccxt_ccxt
2019-05-01,85.0,ceph_ceph
2019-05-01,14.0,cilium_cilium
2019-05-01,80.0,CleverRaven_CataclysmDDA
2019-05-01,49.0,ClickHouse_ClickHouse
2019-05-01,36.0,cmssw_cmssw
2019-05-01,54.0,cockroachdb_cockroach
2019-05-01,81.0,condaforge_stagedrecipes
2019-05-01,25.0,containers_podman
2019-05-01,920.0,coolsnowwolf_lede
2019-05-01,50.0,cypressio_cypress
2019-05-01,25.0,darktableorg_darktable
2019-05-01,23.0,DataDog_datadogagent
2019-05-01,47.0,dbeaver_dbeaver
2019-05-01,603.0,DefinitelyTyped_DefinitelyTyped
2019-05-01,11.0,demisto_content
2019-05-01,69.0,denoland_deno
2019-05-01,1.0,departmentofveteransaffairs_va.govteam
2019-05-01,156.0,desktop_desktop
2019-05-01,17.0,directus_directus
2019-05-01,95.0,docker_docs
2019-05-01,216.0,dotnet_aspnetcore
2019-05-01,619.0,dotnet_AspNetCore.Docs
2019-05-01,121.0,dotnet_docs
2019-05-01,44.0,dotnet_efcore
2019-05-01,48.0,dotnet_roslyn
2019-05-01,413.0,elastic_elasticsearch
2019-05-01,135.0,elastic_kibana
2019-05-01,237.0,electron_electron
2019-05-01,29.0,elementor_elementor
2019-05-01,90.0,envoyproxy_envoy
2019-05-01,105.0,espressif_espidf
2019-05-01,66.0,ethereum_ethereumorgwebsite
2019-05-01,70.0,expo_expo
2019-05-01,747.0,facebook_react
2019-05-01,371.0,facebook_reactnative
2019-05-01,6.0,filescommunity_Files
2019-05-01,10.0,firebase_firebaseandroidsdk
2019-05-01,786.0,firstcontributions_firstcontributions
2019-05-01,20.0,flathub_flathub
2019-05-01,143.0,flutter_engine
2019-05-01,677.0,flutter_flutter
2019-05-01,321.0,flutter_plugins
2019-05-01,104.0,freddier_hyperblog
2019-05-01,373.0,gatsbyjs_gatsby
2019-05-01,38.0,gentoo_gentoo
2019-05-01,55.0,getsentry_sentry
2019-05-01,9.0,github_codeql
2019-05-01,13.0,gitpodio_gitpod
2019-05-01,75.0,gogitea_gitea
2019-05-01,183.0,godotengine_godot
2019-05-01,351.0,golang_go
2019-05-01,64.0,gradle_gradle
2019-05-01,229.0,grafana_grafana
2019-05-01,34.0,grafana_loki
2019-05-01,10.0,gravitational_teleport
2019-05-01,162.0,grpc_grpc
2019-05-01,130.0,hashicorp_terraformprovideraws
2019-05-01,71.0,hashicorp_terraformproviderazurerm
2019-05-01,46.0,hashicorp_vault
2019-05-01,350.0,homeassistant_core
2019-05-01,27.0,homeassistant_frontend
2019-05-01,109.0,homeassistant_homeassistant.io
2019-05-01,239.0,Homebrew_homebrewcask
2019-05-01,252.0,Homebrew_homebrewcore
2019-05-01,282.0,huggingface_transformers
2019-05-01,79.0,influxdata_telegraf
2019-05-01,114.0,IntelRealSense_librealsense
2019-05-01,150.0,istio_istio
2019-05-01,163.0,JetBrains_swot
2019-05-01,43.0,jitsi_jitsimeet
2019-05-01,449.0,jlord_patchwork
2019-05-01,43.0,joomla_joomlacms
2019-05-01,95.0,JuliaLang_julia
2019-05-01,13.0,JuliaRegistries_General
2019-05-01,1.0,Kaiserreich_Kaiserreich4
2019-05-01,75.0,keycloak_keycloak
2019-05-01,21.0,Koenkk_zigbee2mqtt
2019-05-01,701.0,kubernetes_kubernetes
2019-05-01,105.0,kubernetes_minikube
2019-05-01,50.0,kubernetes_testinfra
2019-05-01,308.0,kubernetes_website
2019-05-01,12.0,kubevirt_kubevirt
2019-05-01,213.0,laravel_framework
2019-05-01,8.0,leanprovercommunity_mathlib
2019-05-01,1.0,LightningAI_lightning
2019-05-01,82.0,llvm_llvmproject
2019-05-01,38.0,macports_macportsports
2019-05-01,238.0,magento_magento2
2019-05-01,188.0,MarlinFirmware_Marlin
2019-05-01,90.0,mastodon_mastodon
2019-05-01,116.0,matplotlib_matplotlib
2019-05-01,40.0,matrixorg_synapse
2019-05-01,53.0,mattermost_mattermostwebapp
2019-05-01,81.0,metabase_metabase
2019-05-01,3.0,MetaMask_ethphishingdetect
2019-05-01,39.0,MetaMask_metamaskextension
2019-05-01,10.0,microsoft_azuredatastudio
2019-05-01,51.0,microsoft_fluentui
2019-05-01,20.0,microsoft_onnxruntime
2019-05-01,115.0,microsoft_PowerToys
2019-05-01,3980.0,microsoft_terminal
2019-05-01,257.0,microsoft_TypeScript
2019-05-01,113.0,microsoft_vcpkg
2019-05-01,648.0,microsoft_vscode
2019-05-01,12.0,microsoft_WSL
2019-05-01,346.0,MicrosoftDocs_azuredocs
2019-05-01,5.0,MicrosoftDocs_microsoft365docs
2019-05-01,9.0,MicrosoftDocs_msteamsdocs
2019-05-01,37.0,microsoftgraph_microsoftgraphdocs
2019-05-01,62.0,mlflow_mlflow
2019-05-01,36.0,mozillamobile_fenix
2019-05-01,560.0,mrdoob_three.js
2019-05-01,630.0,mui_materialui
2019-05-01,55.0,neovim_neovim
2019-05-01,27.0,nextcloud_desktop
2019-05-01,70.0,nextcloud_server
2019-05-01,111.0,NixOS_nixpkgs
2019-05-01,416.0,nodejs_node
2019-05-01,15.0,nrfconnect_sdknrf
2019-05-01,18.0,nrwl_nx
2019-05-01,82.0,obsproject_obsstudio
2019-05-01,256.0,odoo_odoo
2019-05-01,177.0,openmmlab_mmdetection
2019-05-01,119.0,OpenAPITools_openapigenerator
2019-05-01,1046.0,opencv_opencv
2019-05-01,45.0,openhab_openhabaddons
2019-05-01,36.0,openjdk_jdk
2019-05-01,1.0,openjournals_jossreviews
2019-05-01,23.0,openshift_openshiftdocs
2019-05-01,6.0,openshift_release
2019-05-01,146.0,openssl_openssl
2019-05-01,21.0,openvinotoolkit_openvino
2019-05-01,129.0,openwrt_openwrt
2019-05-01,25.0,oppia_oppia
2019-05-01,116.0,PaddlePaddle_Paddle
2019-05-01,225.0,pandasdev_pandas
2019-05-01,132.0,php_phpsrc
2019-05-01,102.0,pingcap_tidb
2019-05-01,14.0,postmanlabs_postmanappsupport
2019-05-01,90.0,PowerShell_PowerShell
2019-05-01,47.0,ppy_osu
2019-05-01,91.0,PrestaShop_PrestaShop
2019-05-01,32.0,prusa3d_PrusaSlicer
2019-05-01,610.0,python_cpython
2019-05-01,389.0,pytorch_pytorch
2019-05-01,39.0,qbittorrent_qBittorrent
2019-05-01,26.0,qgis_QGIS
2019-05-01,470.0,qmk_qmk_firmware
2019-05-01,48.0,quarkusio_quarkus
2019-05-01,202.0,rails_rails
2019-05-01,58.0,rancher_rancher
2019-05-01,210.0,rapid7_metasploitframework
2019-05-01,75.0,rayproject_ray
2019-05-01,245.0,redis_redis
2019-05-01,5.0,Regalis11_Barotrauma
2019-05-01,23.0,renovatebot_renovate
2019-05-01,113.0,RocketChat_Rocket.Chat
2019-05-01,58.0,RPCS3_rpcs3
2019-05-01,19.0,rstudio_rstudio
2019-05-01,153.0,rustlang_rust
2019-05-01,352.0,scikitlearn_scikitlearn
2019-05-01,80.0,scipy_scipy
2019-05-01,49.0,SerenityOS_serenity
2019-05-01,3.0,solanalabs_solana
2019-05-01,23.0,sourcegraph_sourcegraph
2019-05-01,29.0,spack_spack
2019-05-01,19.0,spyderide_spyder
2019-05-01,184.0,storybookjs_storybook
2019-05-01,97.0,strapi_strapi
2019-05-01,135.0,symfony_symfony
2019-05-01,66.0,systemd_systemd
2019-05-01,43.0,tachiyomiorg_tachiyomi
2019-05-01,11.0,tachiyomiorg_tachiyomiextensions
2019-05-01,27.0,TeamNewPipe_NewPipe
2019-05-01,1357.0,tensorflow_tensorflow
2019-05-01,58.0,termux_termuxpackages
2019-05-01,75.0,tgstation_tgstation
2019-05-01,30.0,trinodb_trino
2019-05-01,15.0,uBlockOrigin_uAssets
2019-05-01,18.0,Ultimaker_Cura
2019-05-01,20.0,ValveSoftware_Proton
2019-05-01,273.0,vercel_next.js
2019-05-01,42.0,voidlinux_voidpackages
2019-05-01,1.0,webcompat_webbugs
2019-05-01,157.0,woocommerce_woocommerce
2019-05-01,79.0,WordPress_gutenberg
2019-05-01,6.0,xamarin_xamarinmacios
2019-05-01,68.0,xbmc_xbmc
2019-05-01,37.0,yuzuemu_yuzu
2019-05-01,87.0,zephyrprojectrtos_zephyr
2019-05-01,146.0,zerotomastery_starthereguidelines
2019-05-01,24.0,ziglang_zig
2019-05-01,78.0,zulip_zulip
2019-06-01,7.0,AdguardTeam_AdguardFilters
2019-06-01,164.0,alibaba_nacos
2019-06-01,529.0,angular_angular
2019-06-01,99.0,angular_components
2019-06-01,14.0,ankidroid_AnkiAndroid
2019-06-01,444.0,ansible_ansible
2019-06-01,661.0,antdesign_antdesign
2019-06-01,190.0,apache_airflow
2019-06-01,55.0,apache_apisix
2019-06-01,35.0,apache_arrow
2019-06-01,75.0,apache_beam
2019-06-01,115.0,apache_dolphinscheduler
2019-06-01,15.0,apache_doris
2019-06-01,261.0,apache_flink
2019-06-01,16.0,apache_hudi
2019-06-01,13.0,apache_iceberg
2019-06-01,51.0,apache_pulsar
2019-06-01,97.0,apache_shardingsphere
2019-06-01,346.0,apache_spark
2019-06-01,154.0,apache_superset
2019-06-01,73.0,apache_tvm
2019-06-01,136.0,apple_swift
2019-06-01,159.0,ArduPilot_ardupilot
2019-06-01,40.0,argoproj_argocd
2019-06-01,9.0,Automattic_jetpack
2019-06-01,15.0,Automattic_wpcalypso
2019-06-01,50.0,aws_awscdk
2019-06-01,14.0,awsamplify_amplifycli
2019-06-01,45.0,azerothcore_azerothcorewotlk
2019-06-01,50.0,Azure_azurecli
2019-06-01,47.0,Azure_azurepowershell
2019-06-01,79.0,Azure_azurerestapispecs
2019-06-01,16.0,Azure_azuresdkforjava
2019-06-01,11.0,Azure_azuresdkforjs
2019-06-01,49.0,Azure_azuresdkfornet
2019-06-01,14.0,Azure_azuresdkforpython
2019-06-01,45.0,bioconda_biocondarecipes
2019-06-01,329.0,bitcoin_bitcoin
2019-06-01,27.0,bitnami_charts
2019-06-01,33.0,brave_bravebrowser
2019-06-01,8.0,brave_bravecore
2019-06-01,120.0,ccxt_ccxt
2019-06-01,71.0,ceph_ceph
2019-06-01,16.0,cilium_cilium
2019-06-01,114.0,CleverRaven_CataclysmDDA
2019-06-01,75.0,ClickHouse_ClickHouse
2019-06-01,38.0,cmssw_cmssw
2019-06-01,59.0,cockroachdb_cockroach
2019-06-01,60.0,condaforge_stagedrecipes
2019-06-01,26.0,containers_podman
2019-06-01,182.0,coolsnowwolf_lede
2019-06-01,33.0,cypressio_cypress
2019-06-01,24.0,darktableorg_darktable
2019-06-01,15.0,DataDog_datadogagent
2019-06-01,40.0,dbeaver_dbeaver
2019-06-01,531.0,DefinitelyTyped_DefinitelyTyped
2019-06-01,8.0,demisto_content
2019-06-01,70.0,denoland_deno
2019-06-01,136.0,desktop_desktop
2019-06-01,19.0,directus_directus
2019-06-01,101.0,docker_docs
2019-06-01,178.0,dotnet_aspnetcore
2019-06-01,563.0,dotnet_AspNetCore.Docs
2019-06-01,81.0,dotnet_docs
2019-06-01,31.0,dotnet_efcore
2019-06-01,50.0,dotnet_roslyn
2019-06-01,369.0,elastic_elasticsearch
2019-06-01,127.0,elastic_kibana
2019-06-01,204.0,electron_electron
2019-06-01,19.0,elementor_elementor
2019-06-01,85.0,envoyproxy_envoy
2019-06-01,115.0,espressif_espidf
2019-06-01,34.0,ethereum_ethereumorgwebsite
2019-06-01,99.0,expo_expo
2019-06-01,587.0,facebook_react
2019-06-01,319.0,facebook_reactnative
2019-06-01,20.0,filescommunity_Files
2019-06-01,23.0,firebase_firebaseandroidsdk
2019-06-01,772.0,firstcontributions_firstcontributions
2019-06-01,9.0,flathub_flathub
2019-06-01,116.0,flutter_engine
2019-06-01,593.0,flutter_flutter
2019-06-01,285.0,flutter_plugins
2019-06-01,222.0,freddier_hyperblog
2019-06-01,381.0,gatsbyjs_gatsby
2019-06-01,24.0,gentoo_gentoo
2019-06-01,47.0,getsentry_sentry
2019-06-01,6.0,github_codeql
2019-06-01,6.0,gitpodio_gitpod
2019-06-01,86.0,gogitea_gitea
2019-06-01,198.0,godotengine_godot
2019-06-01,284.0,golang_go
2019-06-01,42.0,gradle_gradle
2019-06-01,181.0,grafana_grafana
2019-06-01,33.0,grafana_loki
2019-06-01,20.0,gravitational_teleport
2019-06-01,161.0,grpc_grpc
2019-06-01,151.0,hashicorp_terraformprovideraws
2019-06-01,79.0,hashicorp_terraformproviderazurerm
2019-06-01,71.0,hashicorp_vault
2019-06-01,258.0,homeassistant_core
2019-06-01,21.0,homeassistant_frontend
2019-06-01,95.0,homeassistant_homeassistant.io
2019-06-01,195.0,Homebrew_homebrewcask
2019-06-01,203.0,Homebrew_homebrewcore
2019-06-01,309.0,huggingface_transformers
2019-06-01,81.0,influxdata_telegraf
2019-06-01,97.0,IntelRealSense_librealsense
2019-06-01,145.0,istio_istio
2019-06-01,165.0,JetBrains_swot
2019-06-01,50.0,jitsi_jitsimeet
2019-06-01,393.0,jlord_patchwork
2019-06-01,29.0,joomla_joomlacms
2019-06-01,80.0,JuliaLang_julia
2019-06-01,11.0,JuliaRegistries_General
2019-06-01,1.0,Kaiserreich_Kaiserreich4
2019-06-01,79.0,keycloak_keycloak
2019-06-01,26.0,Koenkk_zigbee2mqtt
2019-06-01,589.0,kubernetes_kubernetes
2019-06-01,99.0,kubernetes_minikube
2019-06-01,48.0,kubernetes_testinfra
2019-06-01,277.0,kubernetes_website
2019-06-01,11.0,kubevirt_kubevirt
2019-06-01,184.0,laravel_framework
2019-06-01,8.0,leanprovercommunity_mathlib
2019-06-01,2.0,LightningAI_lightning
2019-06-01,76.0,llvm_llvmproject
2019-06-01,34.0,macports_macportsports
2019-06-01,195.0,magento_magento2
2019-06-01,197.0,MarlinFirmware_Marlin
2019-06-01,51.0,mastodon_mastodon
2019-06-01,84.0,matplotlib_matplotlib
2019-06-01,46.0,matrixorg_synapse
2019-06-01,82.0,mattermost_mattermostwebapp
2019-06-01,72.0,metabase_metabase
2019-06-01,4.0,MetaMask_ethphishingdetect
2019-06-01,37.0,MetaMask_metamaskextension
2019-06-01,7.0,microsoft_azuredatastudio
2019-06-01,60.0,microsoft_fluentui
2019-06-01,31.0,microsoft_onnxruntime
2019-06-01,4.0,microsoft_PowerToys
2019-06-01,765.0,microsoft_terminal
2019-06-01,215.0,microsoft_TypeScript
2019-06-01,97.0,microsoft_vcpkg
2019-06-01,502.0,microsoft_vscode
2019-06-01,12.0,microsoft_WSL
2019-06-01,309.0,MicrosoftDocs_azuredocs
2019-06-01,3.0,MicrosoftDocs_microsoft365docs
2019-06-01,4.0,MicrosoftDocs_msteamsdocs
2019-06-01,23.0,microsoftgraph_microsoftgraphdocs
2019-06-01,69.0,mlflow_mlflow
2019-06-01,60.0,mozillamobile_fenix
2019-06-01,448.0,mrdoob_three.js
2019-06-01,601.0,mui_materialui
2019-06-01,45.0,neovim_neovim
2019-06-01,16.0,nextcloud_desktop
2019-06-01,74.0,nextcloud_server
2019-06-01,113.0,NixOS_nixpkgs
2019-06-01,447.0,nodejs_node
2019-06-01,21.0,nrfconnect_sdknrf
2019-06-01,22.0,nrwl_nx
2019-06-01,79.0,obsproject_obsstudio
2019-06-01,248.0,odoo_odoo
2019-06-01,307.0,openmmlab_mmdetection
2019-06-01,79.0,OpenAPITools_openapigenerator
2019-06-01,940.0,opencv_opencv
2019-06-01,47.0,openhab_openhabaddons
2019-06-01,24.0,openjdk_jdk
2019-06-01,1.0,openjournals_jossreviews
2019-06-01,12.0,openshift_openshiftdocs
2019-06-01,23.0,openshift_release
2019-06-01,123.0,openssl_openssl
2019-06-01,25.0,openvinotoolkit_openvino
2019-06-01,126.0,openwrt_openwrt
2019-06-01,33.0,oppia_oppia
2019-06-01,73.0,PaddlePaddle_Paddle
2019-06-01,219.0,pandasdev_pandas
2019-06-01,109.0,php_phpsrc
2019-06-01,97.0,pingcap_tidb
2019-06-01,7.0,postmanlabs_postmanappsupport
2019-06-01,96.0,PowerShell_PowerShell
2019-06-01,29.0,ppy_osu
2019-06-01,55.0,PrestaShop_PrestaShop
2019-06-01,21.0,prusa3d_PrusaSlicer
2019-06-01,488.0,python_cpython
2019-06-01,335.0,pytorch_pytorch
2019-06-01,44.0,qbittorrent_qBittorrent
2019-06-01,26.0,qgis_QGIS
2019-06-01,395.0,qmk_qmk_firmware
2019-06-01,49.0,quarkusio_quarkus
2019-06-01,176.0,rails_rails
2019-06-01,55.0,rancher_rancher
2019-06-01,145.0,rapid7_metasploitframework
2019-06-01,59.0,rayproject_ray
2019-06-01,203.0,redis_redis
2019-06-01,20.0,Regalis11_Barotrauma
2019-06-01,18.0,renovatebot_renovate
2019-06-01,97.0,RocketChat_Rocket.Chat
2019-06-01,25.0,RPCS3_rpcs3
2019-06-01,8.0,rstudio_rstudio
2019-06-01,116.0,rustlang_rust
2019-06-01,376.0,scikitlearn_scikitlearn
2019-06-01,66.0,scipy_scipy
2019-06-01,45.0,SerenityOS_serenity
2019-06-01,6.0,solanalabs_solana
2019-06-01,13.0,sourcegraph_sourcegraph
2019-06-01,39.0,spack_spack
2019-06-01,22.0,spyderide_spyder
2019-06-01,158.0,storybookjs_storybook
2019-06-01,135.0,strapi_strapi
2019-06-01,127.0,symfony_symfony
2019-06-01,46.0,systemd_systemd
2019-06-01,32.0,tachiyomiorg_tachiyomi
2019-06-01,21.0,tachiyomiorg_tachiyomiextensions
2019-06-01,33.0,TeamNewPipe_NewPipe
2019-06-01,1046.0,tensorflow_tensorflow
2019-06-01,40.0,termux_termuxpackages
2019-06-01,111.0,tgstation_tgstation
2019-06-01,22.0,trinodb_trino
2019-06-01,5.0,uBlockOrigin_uAssets
2019-06-01,18.0,Ultimaker_Cura
2019-06-01,19.0,ValveSoftware_Proton
2019-06-01,234.0,vercel_next.js
2019-06-01,56.0,voidlinux_voidpackages
2019-06-01,1.0,webcompat_webbugs
2019-06-01,131.0,woocommerce_woocommerce
2019-06-01,62.0,WordPress_gutenberg
2019-06-01,6.0,xamarin_xamarinmacios
2019-06-01,72.0,xbmc_xbmc
2019-06-01,75.0,yuzuemu_yuzu
2019-06-01,79.0,zephyrprojectrtos_zephyr
2019-06-01,149.0,zerotomastery_starthereguidelines
2019-06-01,29.0,ziglang_zig
2019-06-01,84.0,zulip_zulip
2019-07-01,7.0,AdguardTeam_AdguardFilters
