openrank.Time,openrank.name,openrank
2020-10-01,Homebrew_homebrewcore,462.53
2020-10-01,huggingface_transformers,541.2
2020-10-01,influxdata_telegraf,124.48
2020-10-01,IntelRealSense_librealsense,284.89
2020-10-01,istio_istio,509.42
2020-10-01,JacksonKearl_testissues,201.95
2020-10-01,JetBrains_swot,252.22
2020-10-01,jitsi_jitsimeet,215.35
2020-10-01,jlord_patchwork,322.9
2020-10-01,joomla_joomlacms,274.26
2020-10-01,JuliaLang_julia,223.57
2020-10-01,JuliaRegistries_General,172.32
2020-10-01,Kaiserreich_Kaiserreich4,258.24
2020-10-01,keycloak_keycloak,78.47
2020-10-01,Koenkk_zigbee2mqtt,277.3
2020-10-01,kubernetes_kubernetes,1149.09
2020-10-01,kubernetes_minikube,221.37
2020-10-01,kubernetes_testinfra,196.38
2020-10-01,kubernetes_website,500.29
2020-10-01,kubevirt_kubevirt,97.17
2020-10-01,laravel_framework,271.92
2020-10-01,leanprovercommunity_mathlib,145.3
2020-10-01,LeetCodeFeedback_LeetCodeFeedback,103.52
2020-10-01,lensapp_lens,84.78
2020-10-01,LightningAI_lightning,302.73
2020-10-01,llvm_llvmproject,4.52
2020-10-01,logseq_logseq,41.75
2020-10-01,macports_macportsports,180.98
2020-10-01,magento_magento2,649.52
2020-10-01,MarlinFirmware_Marlin,408.02
2020-10-01,mastodon_mastodon,82.72
2020-10-01,matplotlib_matplotlib,216.67
2020-10-01,matrixorg_synapse,157.44
2020-10-01,mattermost_mattermostwebapp,167.74
2020-10-01,mdn_content,4.92
2020-10-01,metabase_metabase,210.41
2020-10-01,MetaMask_ethphishingdetect,50.67
2020-10-01,MetaMask_metamaskextension,132.98
2020-10-01,metersphere_metersphere,62.74
2020-10-01,microsoft_azuredatastudio,283.4
2020-10-01,microsoft_fluentui,276.62
2020-10-01,microsoft_onnxruntime,269.63
2020-10-01,microsoft_playwright,104.76
2020-10-01,microsoft_PowerToys,739.53
2020-10-01,microsoft_terminal,428.44
2020-10-01,microsoft_TypeScript,423.57
2020-10-01,microsoft_vcpkg,471.2
2020-10-01,microsoft_vscode,1508.6
2020-10-01,microsoft_wingetpkgs,163.59
2020-10-01,microsoft_WSL,395.45
2020-10-01,MicrosoftDocs_azuredocs,1598.64
2020-10-01,MicrosoftDocs_microsoft365docs,253.77
2020-10-01,MicrosoftDocs_msteamsdocs,77.04
2020-10-01,microsoftgraph_microsoftgraphdocs,429.63
2020-10-01,mlflow_mlflow,126.48
2020-10-01,mozillamobile_fenix,452.28
2020-10-01,mrdoob_three.js,165.53
2020-10-01,mui_materialui,392.17
2020-10-01,mui_muix,78.34
2020-10-01,neovim_neovim,108.71
2020-10-01,newrelic_docswebsite,9.17
2020-10-01,nextcloud_desktop,131.27
2020-10-01,nextcloud_server,385.45
2020-10-01,NixOS_nixpkgs,1310.52
2020-10-01,nodejs_node,477.41
2020-10-01,nrfconnect_sdknrf,127.23
2020-10-01,nrwl_nx,133.18
2020-10-01,obsproject_obsstudio,155.38
2020-10-01,odoo_odoo,1062.37
2020-10-01,openmmlab_mmdetection,161.08
2020-10-01,opentelemetry_opentelemetrycollectorcontrib,76.0
2020-10-01,OpenAPITools_openapigenerator,190.96
2020-10-01,opencv_opencv,279.72
2020-10-01,openhab_openhabaddons,304.51
2020-10-01,openjdk_jdk,129.98
2020-10-01,openjournals_jossreviews,281.15
2020-10-01,openshift_openshiftdocs,253.99
2020-10-01,openshift_release,257.6
2020-10-01,openssl_openssl,265.05
2020-10-01,openvinotoolkit_openvino,217.21
2020-10-01,openwrt_openwrt,214.45
2020-10-01,oppia_oppia,152.81
2020-10-01,PaddlePaddle_Paddle,316.83
2020-10-01,PaddlePaddle_PaddleOCR,102.78
2020-10-01,pandasdev_pandas,542.28
2020-10-01,php_phpsrc,134.57
2020-10-01,pingcap_tidb,203.39
2020-10-01,postmanlabs_postmanappsupport,214.76
2020-10-01,PowerShell_PowerShell,229.66
2020-10-01,ppy_osu,223.57
2020-10-01,PrestaShop_PrestaShop,419.25
2020-10-01,prisma_prisma,124.23
2020-10-01,projectchip_connectedhomeip,61.47
2020-10-01,prusa3d_PrusaSlicer,173.53
2020-10-01,python_cpython,331.01
2020-10-01,pytorch_pytorch,1269.2
2020-10-01,qbittorrent_qBittorrent,310.56
2020-10-01,qgis_QGIS,380.63
2020-10-01,qmk_qmk_firmware,381.86
2020-10-01,quarkusio_quarkus,353.88
2020-10-01,rails_rails,186.33
2020-10-01,rancher_rancher,243.2
2020-10-01,rapid7_metasploitframework,229.98
2020-10-01,rayproject_ray,317.14
2020-10-01,redis_redis,115.99
2020-10-01,Regalis11_Barotrauma,128.45
2020-10-01,renovatebot_renovate,114.81
2020-10-01,RocketChat_Rocket.Chat,263.27
2020-10-01,RPCS3_rpcs3,230.35
2020-10-01,rstudio_rstudio,183.93
2020-10-01,rufflers_ruffle,37.14
2020-10-01,rustlang_rust,902.27
2020-10-01,scikitlearn_scikitlearn,286.97
2020-10-01,scipy_scipy,166.57
2020-10-01,sectionengineeringeducation_engineeringeducation,51.29
2020-10-01,SerenityOS_serenity,105.1
2020-10-01,SkyratSS13_Skyrattg,38.68
2020-10-01,solanalabs_solana,72.97
2020-10-01,sourcegraph_sourcegraph,172.79
2020-10-01,spack_spack,231.4
2020-10-01,spyderide_spyder,260.88
2020-10-01,storybookjs_storybook,322.24
2020-10-01,strapi_strapi,294.54
2020-10-01,symfony_symfony,359.29
2020-10-01,systemd_systemd,294.77
2020-10-01,tachiyomiorg_tachiyomi,106.89
2020-10-01,tachiyomiorg_tachiyomiextensions,155.73
2020-10-01,tailscale_tailscale,50.2
2020-10-01,taosdata_TDengine,139.14
2020-10-01,TeamNewPipe_NewPipe,269.93
2020-10-01,tensorflow_tensorflow,1091.88
2020-10-01,termux_termuxpackages,101.07
2020-10-01,tgstation_tgstation,391.66
2020-10-01,trinodb_trino,205.75
2020-10-01,trustwallet_assets,226.25
2020-10-01,typechallenges_typechallenges,17.85
2020-10-01,uBlockOrigin_uAssets,99.94
2020-10-01,Ultimaker_Cura,215.82
2020-10-01,ultralytics_yolov5,197.74
2020-10-01,ValveSoftware_Proton,267.13
2020-10-01,vectordotdev_vector,128.8
2020-10-01,vercel_next.js,552.92
2020-10-01,vitejs_vite,75.91
2020-10-01,voidlinux_voidpackages,306.36
2020-10-01,webcompat_webbugs,316.62
2020-10-01,woocommerce_woocommerce,279.19
2020-10-01,WordPress_gutenberg,519.39
2020-10-01,xamarin_xamarinmacios,175.06
2020-10-01,xbmc_xbmc,205.47
2020-10-01,yuzuemu_yuzu,146.16
2020-10-01,zephyrprojectrtos_zephyr,438.33
2020-10-01,zerotomastery_starthereguidelines,258.47
2020-10-01,ziglang_zig,179.25
2020-10-01,zulip_zulip,179.51
2020-11-01,AdguardTeam_AdguardFilters,526.35
2020-11-01,airbytehq_airbyte,11.65
2020-11-01,alibaba_nacos,194.99
2020-11-01,angular_angular,649.68
2020-11-01,angular_components,246.82
2020-11-01,ankidroid_AnkiAndroid,173.6
2020-11-01,ansible_ansible,326.59
2020-11-01,antdesign_antdesign,552.51
2020-11-01,apache_airflow,413.14
2020-11-01,apache_apisix,82.47
2020-11-01,apache_arrow,188.66
2020-11-01,apache_beam,171.89
2020-11-01,apache_dolphinscheduler,116.14
2020-11-01,apache_doris,68.15
2020-11-01,apache_flink,217.63
2020-11-01,apache_hudi,102.63
2020-11-01,apache_iceberg,88.58
2020-11-01,apache_pulsar,147.91
2020-11-01,apache_shardingsphere,191.27
2020-11-01,apache_spark,507.76
2020-11-01,apache_superset,265.36
2020-11-01,apache_tvm,163.98
2020-11-01,apple_swift,233.36
2020-11-01,appsmithorg_appsmith,46.94
2020-11-01,ArduPilot_ardupilot,243.09
2020-11-01,argoproj_argocd,116.69
2020-11-01,Automattic_jetpack,157.26
2020-11-01,Automattic_wpcalypso,387.75
2020-11-01,aws_awscdk,517.03
2020-11-01,awsamplify_amplifycli,307.99
2020-11-01,azerothcore_azerothcorewotlk,94.45
2020-11-01,Azure_azurecli,345.72
2020-11-01,Azure_azurepowershell,231.52
2020-11-01,Azure_azurerestapispecs,440.94
2020-11-01,Azure_azuresdkforjava,329.59
2020-11-01,Azure_azuresdkforjs,220.68
2020-11-01,Azure_azuresdkfornet,386.33
2020-11-01,Azure_azuresdkforpython,209.17
2020-11-01,backstage_backstage,125.87
2020-11-01,bevyengine_bevy,89.07
2020-11-01,bioconda_biocondarecipes,186.44
2020-11-01,bitcoin_bitcoin,260.72
2020-11-01,bitnami_charts,230.57
2020-11-01,brave_bravebrowser,225.24
2020-11-01,brave_bravecore,268.55
2020-11-01,ccxt_ccxt,118.45
2020-11-01,ceph_ceph,318.66
2020-11-01,ChiaNetwork_chiablockchain,22.02
2020-11-01,cilium_cilium,216.55
2020-11-01,CleverRaven_CataclysmDDA,382.98
2020-11-01,ClickHouse_ClickHouse,422.76
2020-11-01,cloudflare_cloudflaredocs,59.6
2020-11-01,cmssw_cmssw,233.9
2020-11-01,cockroachdb_cockroach,229.9
2020-11-01,conanio_conancenterindex,265.62
2020-11-01,condaforge_stagedrecipes,201.81
2020-11-01,containers_podman,216.64
2020-11-01,coolsnowwolf_lede,151.9
2020-11-01,cypressio_cypress,373.52
2020-11-01,darktableorg_darktable,186.73
2020-11-01,DataDog_datadogagent,127.8
2020-11-01,dbeaver_dbeaver,288.48
2020-11-01,DefinitelyTyped_DefinitelyTyped,763.2
2020-11-01,demisto_content,145.47
2020-11-01,denoland_deno,259.54
2020-11-01,departmentofveteransaffairs_va.govteam,145.78
2020-11-01,desktop_desktop,168.39
2020-11-01,directus_directus,31.73
2020-11-01,docker_docs,121.13
2020-11-01,dotnet_aspnetcore,615.05
2020-11-01,dotnet_AspNetCore.Docs,248.78
2020-11-01,dotnet_docs,325.34
2020-11-01,dotnet_efcore,314.65
2020-11-01,dotnet_maui,6.77
2020-11-01,dotnet_roslyn,660.46
2020-11-01,dotnet_runtime,1196.2
2020-11-01,elastic_elasticsearch,560.21
2020-11-01,elastic_kibana,1009.03
2020-11-01,electron_electron,361.05
2020-11-01,elementplus_elementplus,79.43
2020-11-01,elementor_elementor,610.95
2020-11-01,envoyproxy_envoy,344.3
2020-11-01,espressif_espidf,169.78
2020-11-01,ethereum_ethereumorgwebsite,57.73
2020-11-01,expo_expo,430.12
2020-11-01,facebook_react,255.97
2020-11-01,facebook_reactnative,375.39
2020-11-01,filescommunity_Files,134.48
2020-11-01,firebase_firebaseandroidsdk,180.29
2020-11-01,firebase_flutterfire,277.16
2020-11-01,firstcontributions_firstcontributions,773.15
2020-11-01,flathub_flathub,117.47
2020-11-01,flutter_engine,532.83
2020-11-01,flutter_flutter,2446.71
2020-11-01,flutter_plugins,128.39
2020-11-01,flybywiresim_a32nx,384.84
2020-11-01,freddier_hyperblog,232.73
2020-11-01,gatsbyjs_gatsby,528.15
2020-11-01,gentoo_gentoo,288.35
2020-11-01,getsentry_sentry,297.39
2020-11-01,github_codeql,182.79
2020-11-01,github_docs,190.11
2020-11-01,gitpodio_gitpod,100.1
2020-11-01,gogitea_gitea,295.74
2020-11-01,godotengine_godot,681.42
2020-11-01,golang_go,458.86
2020-11-01,google_itcertautomationpractice,760.49
2020-11-01,gradle_gradle,458.3
2020-11-01,grafana_grafana,724.58
2020-11-01,grafana_loki,107.08
2020-11-01,gravitational_teleport,61.76
2020-11-01,grpc_grpc,195.87
2020-11-01,hashicorp_terraformprovideraws,470.85
2020-11-01,hashicorp_terraformproviderazurerm,392.58
2020-11-01,hashicorp_vault,141.13
2020-11-01,homeassistant_core,1569.08
2020-11-01,homeassistant_frontend,268.2
2020-11-01,homeassistant_homeassistant.io,229.83
2020-11-01,Homebrew_homebrewcask,501.64
2020-11-01,Homebrew_homebrewcore,499.52
2020-11-01,huggingface_transformers,562.88
2020-11-01,influxdata_telegraf,141.35
2020-11-01,IntelRealSense_librealsense,285.37
2020-11-01,istio_istio,495.67
2020-11-01,JacksonKearl_testissues,223.1
2020-11-01,JetBrains_swot,272.56
2020-11-01,jitsi_jitsimeet,203.65
2020-11-01,jlord_patchwork,323.51
2020-11-01,joomla_joomlacms,275.3
2020-11-01,JuliaLang_julia,223.63
2020-11-01,JuliaRegistries_General,179.69
2020-11-01,Kaiserreich_Kaiserreich4,281.45
2020-11-01,keycloak_keycloak,77.87
2020-11-01,Koenkk_zigbee2mqtt,311.35
2020-11-01,kubernetes_kubernetes,1315.74
2020-11-01,kubernetes_minikube,214.62
2020-11-01,kubernetes_testinfra,162.72
2020-11-01,kubernetes_website,470.08
2020-11-01,kubevirt_kubevirt,101.17
2020-11-01,laravel_framework,271.17
2020-11-01,leanprovercommunity_mathlib,161.64
2020-11-01,LeetCodeFeedback_LeetCodeFeedback,132.26
2020-11-01,lensapp_lens,98.51
2020-11-01,LightningAI_lightning,320.34
2020-11-01,llvm_llvmproject,2.85
2020-11-01,logseq_logseq,49.45
2020-11-01,macports_macportsports,179.05
2020-11-01,magento_magento2,650.47
2020-11-01,MarlinFirmware_Marlin,408.5
2020-11-01,mastodon_mastodon,82.08
2020-11-01,matplotlib_matplotlib,206.83
2020-11-01,matrixorg_synapse,145.39
2020-11-01,mattermost_mattermostwebapp,169.92
2020-11-01,mdn_content,11.0
2020-11-01,metabase_metabase,217.54
2020-11-01,MetaMask_ethphishingdetect,62.87
2020-11-01,MetaMask_metamaskextension,133.1
2020-11-01,metersphere_metersphere,77.04
2020-11-01,microsoft_azuredatastudio,289.12
2020-11-01,microsoft_fluentui,268.39
2020-11-01,microsoft_onnxruntime,279.58
2020-11-01,microsoft_playwright,111.96
2020-11-01,microsoft_PowerToys,709.2
2020-11-01,microsoft_terminal,431.1
2020-11-01,microsoft_TypeScript,382.73
2020-11-01,microsoft_vcpkg,470.77
2020-11-01,microsoft_vscode,1535.33
2020-11-01,microsoft_vscodejupyter,220.5
2020-11-01,microsoft_wingetpkgs,147.41
2020-11-01,microsoft_WSL,321.33
2020-11-01,MicrosoftDocs_azuredocs,1536.38
2020-11-01,MicrosoftDocs_microsoft365docs,253.45
2020-11-01,MicrosoftDocs_msteamsdocs,79.41
2020-11-01,microsoftgraph_microsoftgraphdocs,453.21
2020-11-01,mlflow_mlflow,131.18
2020-11-01,mozillamobile_fenix,407.31
2020-11-01,mrdoob_three.js,159.01
2020-11-01,mui_materialui,398.6
2020-11-01,mui_muix,98.56
2020-11-01,neovim_neovim,123.96
2020-11-01,newrelic_docswebsite,14.2
2020-11-01,nextcloud_desktop,121.22
2020-11-01,nextcloud_server,398.12
2020-11-01,NixOS_nixpkgs,1444.32
2020-11-01,nodejs_node,471.9
2020-11-01,nrfconnect_sdknrf,112.46
2020-11-01,nrwl_nx,148.98
2020-11-01,obsproject_obsstudio,147.04
2020-11-01,odoo_odoo,1016.36
2020-11-01,openmmlab_mmdetection,160.87
2020-11-01,opentelemetry_opentelemetrycollectorcontrib,86.87
2020-11-01,OpenAPITools_openapigenerator,176.08
2020-11-01,opencv_opencv,293.48
2020-11-01,openhab_openhabaddons,292.26
2020-11-01,openjdk_jdk,168.22
2020-11-01,openjournals_jossreviews,278.37
2020-11-01,openshift_openshiftdocs,251.29
2020-11-01,openshift_release,238.93
2020-11-01,openssl_openssl,264.04
2020-11-01,openvinotoolkit_openvino,227.82
2020-11-01,openwrt_openwrt,213.47
2020-11-01,oppia_oppia,151.93
2020-11-01,PaddlePaddle_Paddle,324.67
2020-11-01,PaddlePaddle_PaddleOCR,113.04
2020-11-01,pandasdev_pandas,527.32
2020-11-01,php_phpsrc,91.54
2020-11-01,pingcap_tidb,227.25
2020-11-01,postmanlabs_postmanappsupport,239.72
2020-11-01,PowerShell_PowerShell,237.22
2020-11-01,ppy_osu,223.86
2020-11-01,PrestaShop_PrestaShop,427.95
2020-11-01,prisma_prisma,124.79
2020-11-01,projectchip_connectedhomeip,64.93
2020-11-01,prusa3d_PrusaSlicer,218.65
2020-11-01,python_cpython,346.21
2020-11-01,pytorch_pytorch,1306.73
2020-11-01,qbittorrent_qBittorrent,298.34
2020-11-01,qgis_QGIS,384.43
2020-11-01,qmk_qmk_firmware,388.67
2020-11-01,quarkusio_quarkus,358.9
2020-11-01,rails_rails,199.25
2020-11-01,rancher_rancher,242.02
2020-11-01,rapid7_metasploitframework,215.71
2020-11-01,rayproject_ray,325.93
2020-11-01,redis_redis,120.44
2020-11-01,Regalis11_Barotrauma,125.86
2020-11-01,renovatebot_renovate,139.29
2020-11-01,RocketChat_Rocket.Chat,256.08
2020-11-01,RPCS3_rpcs3,221.98
2020-11-01,rstudio_rstudio,169.83
2020-11-01,rufflers_ruffle,75.54
2020-11-01,rustlang_rust,870.49
2020-11-01,scikitlearn_scikitlearn,277.71
2020-11-01,scipy_scipy,196.41
2020-11-01,sectionengineeringeducation_engineeringeducation,61.52
2020-11-01,SerenityOS_serenity,123.57
2020-11-01,SkyratSS13_Skyrattg,53.74
2020-11-01,solanalabs_solana,68.39
2020-11-01,sourcegraph_sourcegraph,193.03
2020-11-01,spack_spack,227.19
2020-11-01,spyderide_spyder,233.24
2020-11-01,storybookjs_storybook,336.04
2020-11-01,strapi_strapi,274.32
2020-11-01,symfony_symfony,305.41
2020-11-01,systemd_systemd,278.95
2020-11-01,tachiyomiorg_tachiyomi,87.85
2020-11-01,tachiyomiorg_tachiyomiextensions,152.73
2020-11-01,tailscale_tailscale,55.19
2020-11-01,taosdata_TDengine,143.31
2020-11-01,TeamNewPipe_NewPipe,289.2
2020-11-01,tensorflow_tensorflow,1109.37
2020-11-01,termux_termuxpackages,96.75
2020-11-01,tgstation_tgstation,371.79
2020-11-01,trinodb_trino,214.28
2020-11-01,trustwallet_assets,189.0
2020-11-01,typechallenges_typechallenges,16.49
2020-11-01,uBlockOrigin_uAssets,105.31
2020-11-01,Ultimaker_Cura,219.09
2020-11-01,ultralytics_yolov5,219.27
2020-11-01,ValveSoftware_Proton,254.42
2020-11-01,vectordotdev_vector,130.0
2020-11-01,vercel_next.js,595.54
2020-11-01,vitejs_vite,92.94
2020-11-01,voidlinux_voidpackages,312.8
2020-11-01,webcompat_webbugs,340.5
2020-11-01,woocommerce_woocommerce,273.52
2020-11-01,WordPress_gutenberg,510.44
2020-11-01,xamarin_xamarinmacios,169.67
2020-11-01,xbmc_xbmc,210.53
2020-11-01,yuzuemu_yuzu,155.96
2020-11-01,zephyrprojectrtos_zephyr,468.73
2020-11-01,zerotomastery_starthereguidelines,223.0
2020-11-01,ziglang_zig,175.12
2020-11-01,zulip_zulip,173.98
2020-12-01,AdguardTeam_AdguardFilters,528.85
2020-12-01,airbytehq_airbyte,19.82
2020-12-01,alibaba_nacos,201.29
2020-12-01,angular_angular,642.64
2020-12-01,angular_components,241.81
2020-12-01,ankidroid_AnkiAndroid,173.8
2020-12-01,ansible_ansible,296.4
2020-12-01,antdesign_antdesign,529.75
2020-12-01,apache_airflow,409.8
2020-12-01,apache_apisix,82.45
2020-12-01,apache_arrow,189.62
2020-12-01,apache_beam,166.79
2020-12-01,apache_dolphinscheduler,126.17
2020-12-01,apache_doris,70.61
2020-12-01,apache_flink,213.52
2020-12-01,apache_hudi,111.66
2020-12-01,apache_iceberg,101.15
2020-12-01,apache_pulsar,162.78
2020-12-01,apache_shardingsphere,188.0
2020-12-01,apache_spark,495.94
2020-12-01,apache_superset,269.34
2020-12-01,apache_tvm,164.63
2020-12-01,apple_swift,234.18
2020-12-01,appsmithorg_appsmith,48.25
2020-12-01,ArduPilot_ardupilot,240.35
2020-12-01,argoproj_argocd,127.74
2020-12-01,Automattic_jetpack,164.03
2020-12-01,Automattic_wpcalypso,389.56
2020-12-01,aws_awscdk,508.86
2020-12-01,awsamplify_amplifycli,309.0
2020-12-01,azerothcore_azerothcorewotlk,108.73
2020-12-01,Azure_azurecli,368.57
2020-12-01,Azure_azurepowershell,203.05
2020-12-01,Azure_azurerestapispecs,392.7
2020-12-01,Azure_azuresdkforjava,323.74
2020-12-01,Azure_azuresdkforjs,214.65
2020-12-01,Azure_azuresdkfornet,391.32
2020-12-01,Azure_azuresdkforpython,202.87
2020-12-01,backstage_backstage,137.3
2020-12-01,bevyengine_bevy,99.81
2020-12-01,bioconda_biocondarecipes,186.66
2020-12-01,bitcoin_bitcoin,274.17
2020-12-01,bitnami_charts,243.66
2020-12-01,brave_bravebrowser,222.88
2020-12-01,brave_bravecore,252.84
2020-12-01,ccxt_ccxt,110.77
2020-12-01,ceph_ceph,317.03
2020-12-01,ChiaNetwork_chiablockchain,23.08
2020-12-01,cilium_cilium,205.02
2020-12-01,CleverRaven_CataclysmDDA,385.47
2020-12-01,ClickHouse_ClickHouse,445.31
2020-12-01,cloudflare_cloudflaredocs,69.91
2020-12-01,cmssw_cmssw,228.93
2020-12-01,cockroachdb_cockroach,243.63
2020-12-01,conanio_conancenterindex,267.22
2020-12-01,condaforge_stagedrecipes,192.78
2020-12-01,containers_podman,251.86
2020-12-01,coolsnowwolf_lede,170.6
2020-12-01,cypressio_cypress,391.21
2020-12-01,darktableorg_darktable,225.5
2020-12-01,DataDog_datadogagent,135.87
2020-12-01,dbeaver_dbeaver,277.92
2020-12-01,DefinitelyTyped_DefinitelyTyped,731.47
2020-12-01,demisto_content,149.03
2020-12-01,denoland_deno,277.9
2020-12-01,departmentofveteransaffairs_va.govteam,152.37
2020-12-01,desktop_desktop,162.69
2020-12-01,directus_directus,82.81
2020-12-01,docker_docs,130.38
2020-12-01,dotnet_aspnetcore,605.42
2020-12-01,dotnet_AspNetCore.Docs,229.15
2020-12-01,dotnet_docs,333.73
2020-12-01,dotnet_efcore,304.22
2020-12-01,dotnet_maui,10.39
2020-12-01,dotnet_roslyn,630.57
2020-12-01,dotnet_runtime,1195.58
2020-12-01,elastic_elasticsearch,567.64
2020-12-01,elastic_kibana,1009.51
2020-12-01,electron_electron,363.17
2020-12-01,elementplus_elementplus,131.85
2020-12-01,elementor_elementor,589.52
2020-12-01,envoyproxy_envoy,335.65
2020-12-01,espressif_espidf,180.56
2020-12-01,ethereum_ethereumorgwebsite,61.22
2020-12-01,Expensify_App,26.61
2020-12-01,expo_expo,396.06
2020-12-01,facebook_react,249.79
2020-12-01,facebook_reactnative,350.48
2020-12-01,filescommunity_Files,154.37
2020-12-01,firebase_firebaseandroidsdk,172.65
2020-12-01,firebase_flutterfire,257.42
2020-12-01,firstcontributions_firstcontributions,567.72
2020-12-01,flathub_flathub,129.77
2020-12-01,flutter_engine,516.67
2020-12-01,flutter_flutter,2414.82
2020-12-01,flutter_plugins,137.04
2020-12-01,flybywiresim_a32nx,405.95
2020-12-01,freddier_hyperblog,222.13
2020-12-01,gatsbyjs_gatsby,473.54
2020-12-01,gentoo_gentoo,289.36
2020-12-01,getsentry_sentry,297.3
2020-12-01,github_codeql,167.49
2020-12-01,github_docs,216.23
2020-12-01,gitpodio_gitpod,121.68
2020-12-01,gogitea_gitea,314.58
2020-12-01,godotengine_godot,690.82
2020-12-01,golang_go,460.77
2020-12-01,google_itcertautomationpractice,670.99
2020-12-01,GoogleChrome_developer.chrome.com,23.05
2020-12-01,gradle_gradle,455.72
2020-12-01,grafana_grafana,697.06
2020-12-01,grafana_loki,98.24
2020-12-01,gravitational_teleport,69.36
2020-12-01,grpc_grpc,186.01
2020-12-01,hashicorp_terraformprovideraws,457.97
2020-12-01,hashicorp_terraformproviderazurerm,388.11
2020-12-01,hashicorp_vault,136.83
2020-12-01,homeassistant_core,1488.98
2020-12-01,homeassistant_frontend,212.45
2020-12-01,homeassistant_homeassistant.io,232.88
2020-12-01,Homebrew_homebrewcask,548.11
2020-12-01,Homebrew_homebrewcore,539.79
2020-12-01,huggingface_transformers,516.73
2020-12-01,influxdata_telegraf,155.45
2020-12-01,IntelRealSense_librealsense,288.74
2020-12-01,istio_istio,510.45
2020-12-01,JacksonKearl_testissues,254.85
2020-12-01,JetBrains_swot,250.48
2020-12-01,jitsi_jitsimeet,181.98
2020-12-01,jlord_patchwork,258.14
2020-12-01,joomla_joomlacms,271.24
2020-12-01,JuliaLang_julia,238.56
2020-12-01,JuliaRegistries_General,177.71
2020-12-01,Kaiserreich_Kaiserreich4,264.52
2020-12-01,keycloak_keycloak,62.63
2020-12-01,Koenkk_zigbee2mqtt,316.16
2020-12-01,kubernetes_kubernetes,1080.02
2020-12-01,kubernetes_minikube,227.53
2020-12-01,kubernetes_testinfra,183.73
2020-12-01,kubernetes_website,533.59
2020-12-01,kubevirt_kubevirt,90.46
2020-12-01,laravel_framework,249.51
2020-12-01,leanprovercommunity_mathlib,172.05
2020-12-01,LeetCodeFeedback_LeetCodeFeedback,169.21
2020-12-01,lensapp_lens,130.8
2020-12-01,LightningAI_lightning,339.93
2020-12-01,llvm_llvmproject,1.52
2020-12-01,logseq_logseq,56.43
2020-12-01,macports_macportsports,184.99
2020-12-01,magento_magento2,627.14
2020-12-01,MarlinFirmware_Marlin,397.7
2020-12-01,mastodon_mastodon,89.3
2020-12-01,matplotlib_matplotlib,189.13
2020-12-01,matrixorg_synapse,143.69
2020-12-01,mattermost_mattermostwebapp,165.91
2020-12-01,mdn_content,148.44
2020-12-01,mdn_translatedcontent,1.47
2020-12-01,metabase_metabase,218.86
2020-12-01,MetaMask_ethphishingdetect,50.74
2020-12-01,MetaMask_metamaskextension,132.63
2020-12-01,metersphere_metersphere,85.14
2020-12-01,microsoft_azuredatastudio,292.64
2020-12-01,microsoft_fluentui,252.07
2020-12-01,microsoft_onnxruntime,289.98
2020-12-01,microsoft_playwright,120.42
2020-12-01,microsoft_PowerToys,712.24
2020-12-01,microsoft_terminal,406.08
2020-12-01,microsoft_TypeScript,391.86
2020-12-01,microsoft_vcpkg,460.99
2020-12-01,microsoft_vscode,1478.16
2020-12-01,microsoft_vscodejupyter,230.04
2020-12-01,microsoft_wingetpkgs,163.83
2020-12-01,microsoft_WSL,268.36
2020-12-01,MicrosoftDocs_azuredocs,1428.59
2020-12-01,MicrosoftDocs_microsoft365docs,241.73
2020-12-01,MicrosoftDocs_msteamsdocs,89.68
2020-12-01,microsoftgraph_microsoftgraphdocs,443.5
2020-12-01,mlflow_mlflow,143.32
2020-12-01,mozillamobile_fenix,386.15
2020-12-01,mrdoob_three.js,167.09
2020-12-01,mui_materialui,392.41
2020-12-01,mui_muix,104.86
2020-12-01,neovim_neovim,134.65
2020-12-01,newrelic_docswebsite,26.88
2020-12-01,nextcloud_desktop,136.28
2020-12-01,nextcloud_server,379.7
2020-12-01,NixOS_nixpkgs,1479.05
2020-12-01,nodejs_node,465.91
2020-12-01,nrfconnect_sdknrf,129.04
2020-12-01,nrwl_nx,157.27
2020-12-01,obsproject_obsstudio,170.81
2020-12-01,odoo_odoo,1154.8
2020-12-01,openmmlab_mmdetection,165.75
2020-12-01,opentelemetry_opentelemetrycollectorcontrib,68.27
2020-12-01,OpenAPITools_openapigenerator,176.51
2020-12-01,opencv_opencv,307.01
2020-12-01,openhab_openhabaddons,324.46
2020-12-01,openjdk_jdk,170.84
2020-12-01,openjournals_jossreviews,255.1
2020-12-01,openshift_openshiftdocs,243.84
2020-12-01,openshift_release,234.69
2020-12-01,openssl_openssl,268.71
2020-12-01,openvinotoolkit_openvino,238.22
2020-12-01,openwrt_openwrt,216.46
2020-12-01,oppia_oppia,153.79
2020-12-01,PaddlePaddle_Paddle,299.92
2020-12-01,PaddlePaddle_PaddleOCR,139.51
2020-12-01,pandasdev_pandas,542.57
2020-12-01,php_phpsrc,95.34
2020-12-01,pingcap_tidb,216.57
2020-12-01,postmanlabs_postmanappsupport,192.38
2020-12-01,PowerShell_PowerShell,264.27
2020-12-01,ppy_osu,216.67
2020-12-01,PrestaShop_PrestaShop,451.04
2020-12-01,prisma_prisma,143.83
2020-12-01,projectchip_connectedhomeip,64.99
2020-12-01,prusa3d_PrusaSlicer,267.27
