issues_and_change_request_active.Time,issues_and_change_request_active,issues_and_change_request_active.name
2017-12-01,123.0,microsoftgraph_microsoftgraphdocs
2017-12-01,382.0,mrdoob_three.js
2017-12-01,480.0,mui_materialui
2017-12-01,235.0,neovim_neovim
2017-12-01,44.0,nextcloud_desktop
2017-12-01,543.0,nextcloud_server
2017-12-01,1460.0,NixOS_nixpkgs
2017-12-01,914.0,nodejs_node
2017-12-01,74.0,nrwl_nx
2017-12-01,55.0,obsproject_obsstudio
2017-12-01,1620.0,odoo_odoo
2017-12-01,390.0,opencv_opencv
2017-12-01,267.0,openhab_openhabaddons
2017-12-01,95.0,openjournals_jossreviews
2017-12-01,430.0,openshift_openshiftdocs
2017-12-01,66.0,openshift_release
2017-12-01,232.0,openssl_openssl
2017-12-01,19.0,openwrt_openwrt
2017-12-01,291.0,oppia_oppia
2017-12-01,1187.0,PaddlePaddle_Paddle
2017-12-01,674.0,pandasdev_pandas
2017-12-01,65.0,php_phpsrc
2017-12-01,300.0,pingcap_tidb
2017-12-01,422.0,postmanlabs_postmanappsupport
2017-12-01,275.0,PowerShell_PowerShell
2017-12-01,234.0,ppy_osu
2017-12-01,109.0,PrestaShop_PrestaShop
2017-12-01,97.0,prusa3d_PrusaSlicer
2017-12-01,488.0,python_cpython
2017-12-01,666.0,pytorch_pytorch
2017-12-01,384.0,qbittorrent_qBittorrent
2017-12-01,235.0,qgis_QGIS
2017-12-01,152.0,qmk_qmk_firmware
2017-12-01,485.0,rails_rails
2017-12-01,428.0,rancher_rancher
2017-12-01,156.0,rapid7_metasploitframework
2017-12-01,126.0,rayproject_ray
2017-12-01,143.0,redis_redis
2017-12-01,179.0,Regalis11_Barotrauma
2017-12-01,113.0,renovatebot_renovate
2017-12-01,578.0,RocketChat_Rocket.Chat
2017-12-01,235.0,RPCS3_rpcs3
2017-12-01,121.0,rstudio_rstudio
2017-12-01,1125.0,rustlang_rust
2017-12-01,312.0,scikitlearn_scikitlearn
2017-12-01,119.0,scipy_scipy
2017-12-01,1.0,sourcegraph_sourcegraph
2017-12-01,332.0,spack_spack
2017-12-01,320.0,spyderide_spyder
2017-12-01,356.0,storybookjs_storybook
2017-12-01,67.0,strapi_strapi
2017-12-01,629.0,symfony_symfony
2017-12-01,371.0,systemd_systemd
2017-12-01,55.0,tachiyomiorg_tachiyomi
2017-12-01,26.0,tachiyomiorg_tachiyomiextensions
2017-12-01,83.0,TeamNewPipe_NewPipe
2017-12-01,2068.0,tensorflow_tensorflow
2017-12-01,191.0,termux_termuxpackages
2017-12-01,933.0,tgstation_tgstation
2017-12-01,316.0,uBlockOrigin_uAssets
2017-12-01,310.0,Ultimaker_Cura
2017-12-01,287.0,vercel_next.js
2017-12-01,764.0,webcompat_webbugs
2017-12-01,476.0,woocommerce_woocommerce
2017-12-01,704.0,WordPress_gutenberg
2017-12-01,84.0,xamarin_xamarinmacios
2017-12-01,208.0,xbmc_xbmc
2017-12-01,425.0,zephyrprojectrtos_zephyr
2017-12-01,54.0,ziglang_zig
2017-12-01,597.0,zulip_zulip
2018-01-01,1762.0,AdguardTeam_AdguardFilters
2018-01-01,1387.0,angular_angular
2018-01-01,1102.0,angular_components
2018-01-01,22.0,ankidroid_AnkiAndroid
2018-01-01,2515.0,ansible_ansible
2018-01-01,531.0,antdesign_antdesign
2018-01-01,130.0,apache_airflow
2018-01-01,119.0,apache_arrow
2018-01-01,318.0,apache_beam
2018-01-01,14.0,apache_doris
2018-01-01,277.0,apache_flink
2018-01-01,32.0,apache_hudi
2018-01-01,181.0,apache_pulsar
2018-01-01,75.0,apache_shardingsphere
2018-01-01,576.0,apache_spark
2018-01-01,261.0,apache_superset
2018-01-01,130.0,apache_tvm
2018-01-01,727.0,apple_swift
2018-01-01,327.0,ArduPilot_ardupilot
2018-01-01,364.0,Automattic_jetpack
2018-01-01,2054.0,Automattic_wpcalypso
2018-01-01,47.0,azerothcore_azerothcorewotlk
2018-01-01,396.0,Azure_azurecli
2018-01-01,359.0,Azure_azurepowershell
2018-01-01,229.0,Azure_azurerestapispecs
2018-01-01,15.0,Azure_azuresdkforjava
2018-01-01,84.0,Azure_azuresdkfornet
2018-01-01,163.0,Azure_azuresdkforpython
2018-01-01,510.0,bioconda_biocondarecipes
2018-01-01,415.0,bitcoin_bitcoin
2018-01-01,11.0,bitnami_charts
2018-01-01,711.0,ccxt_ccxt
2018-01-01,825.0,ceph_ceph
2018-01-01,386.0,cilium_cilium
2018-01-01,264.0,CleverRaven_CataclysmDDA
2018-01-01,173.0,ClickHouse_ClickHouse
2018-01-01,373.0,cmssw_cmssw
2018-01-01,1420.0,cockroachdb_cockroach
2018-01-01,399.0,condaforge_stagedrecipes
2018-01-01,124.0,containers_podman
2018-01-01,66.0,coolsnowwolf_lede
2018-01-01,179.0,cypressio_cypress
2018-01-01,54.0,darktableorg_darktable
2018-01-01,171.0,DataDog_datadogagent
2018-01-01,322.0,dbeaver_dbeaver
2018-01-01,1018.0,DefinitelyTyped_DefinitelyTyped
2018-01-01,151.0,demisto_content
2018-01-01,309.0,desktop_desktop
2018-01-01,37.0,directus_directus
2018-01-01,306.0,docker_docs
2018-01-01,596.0,dotnet_aspnetcore
2018-01-01,313.0,dotnet_AspNetCore.Docs
2018-01-01,326.0,dotnet_docs
2018-01-01,412.0,dotnet_efcore
2018-01-01,901.0,dotnet_roslyn
2018-01-01,722.0,elastic_elasticsearch
2018-01-01,902.0,elastic_kibana
2018-01-01,572.0,electron_electron
2018-01-01,429.0,elementor_elementor
2018-01-01,276.0,envoyproxy_envoy
2018-01-01,254.0,espressif_espidf
2018-01-01,1.0,ethereum_ethereumorgwebsite
2018-01-01,336.0,expo_expo
2018-01-01,478.0,facebook_react
2018-01-01,1336.0,facebook_reactnative
2018-01-01,523.0,firstcontributions_firstcontributions
2018-01-01,64.0,flathub_flathub
2018-01-01,135.0,flutter_engine
2018-01-01,999.0,flutter_flutter
2018-01-01,63.0,flutter_plugins
2018-01-01,639.0,gatsbyjs_gatsby
2018-01-01,426.0,gentoo_gentoo
2018-01-01,356.0,getsentry_sentry
2018-01-01,249.0,gogitea_gitea
2018-01-01,1754.0,godotengine_godot
2018-01-01,752.0,golang_go
2018-01-01,434.0,gradle_gradle
2018-01-01,550.0,grafana_grafana
2018-01-01,143.0,gravitational_teleport
2018-01-01,582.0,grpc_grpc
2018-01-01,816.0,hashicorp_terraformprovideraws
2018-01-01,191.0,hashicorp_terraformproviderazurerm
2018-01-01,192.0,hashicorp_vault
2018-01-01,1009.0,homeassistant_core
2018-01-01,111.0,homeassistant_frontend
2018-01-01,311.0,homeassistant_homeassistant.io
2018-01-01,1015.0,Homebrew_homebrewcask
2018-01-01,1368.0,Homebrew_homebrewcore
2018-01-01,207.0,influxdata_telegraf
2018-01-01,183.0,IntelRealSense_librealsense
2018-01-01,831.0,istio_istio
2018-01-01,135.0,JetBrains_swot
2018-01-01,136.0,jitsi_jitsimeet
2018-01-01,386.0,jlord_patchwork
2018-01-01,517.0,joomla_joomlacms
2018-01-01,781.0,JuliaLang_julia
2018-01-01,2.0,JuliaRegistries_General
2018-01-01,219.0,Kaiserreich_Kaiserreich4
2018-01-01,85.0,keycloak_keycloak
2018-01-01,4946.0,kubernetes_kubernetes
2018-01-01,354.0,kubernetes_minikube
2018-01-01,697.0,kubernetes_testinfra
2018-01-01,802.0,kubernetes_website
2018-01-01,114.0,kubevirt_kubevirt
2018-01-01,551.0,laravel_framework
2018-01-01,9.0,leanprovercommunity_mathlib
2018-01-01,129.0,macports_macportsports
2018-01-01,1142.0,magento_magento2
2018-01-01,556.0,MarlinFirmware_Marlin
2018-01-01,382.0,mastodon_mastodon
2018-01-01,371.0,matplotlib_matplotlib
2018-01-01,132.0,matrixorg_synapse
2018-01-01,222.0,mattermost_mattermostwebapp
2018-01-01,368.0,metabase_metabase
2018-01-01,196.0,MetaMask_ethphishingdetect
2018-01-01,461.0,MetaMask_metamaskextension
2018-01-01,258.0,microsoft_azuredatastudio
2018-01-01,362.0,microsoft_fluentui
2018-01-01,19.0,microsoft_terminal
2018-01-01,1256.0,microsoft_TypeScript
2018-01-01,318.0,microsoft_vcpkg
2018-01-01,2517.0,microsoft_vscode
2018-01-01,314.0,microsoft_WSL
2018-01-01,485.0,MicrosoftDocs_azuredocs
2018-01-01,41.0,MicrosoftDocs_msteamsdocs
2018-01-01,127.0,microsoftgraph_microsoftgraphdocs
2018-01-01,376.0,mrdoob_three.js
2018-01-01,607.0,mui_materialui
2018-01-01,248.0,neovim_neovim
2018-01-01,68.0,nextcloud_desktop
2018-01-01,734.0,nextcloud_server
2018-01-01,1656.0,NixOS_nixpkgs
2018-01-01,1010.0,nodejs_node
2018-01-01,91.0,nrwl_nx
2018-01-01,79.0,obsproject_obsstudio
2018-01-01,1171.0,odoo_odoo
2018-01-01,384.0,opencv_opencv
2018-01-01,242.0,openhab_openhabaddons
2018-01-01,94.0,openjournals_jossreviews
2018-01-01,568.0,openshift_openshiftdocs
2018-01-01,69.0,openshift_release
2018-01-01,482.0,openssl_openssl
2018-01-01,160.0,openwrt_openwrt
2018-01-01,399.0,oppia_oppia
2018-01-01,1175.0,PaddlePaddle_Paddle
2018-01-01,649.0,pandasdev_pandas
2018-01-01,76.0,php_phpsrc
2018-01-01,282.0,pingcap_tidb
2018-01-01,301.0,postmanlabs_postmanappsupport
2018-01-01,461.0,PowerShell_PowerShell
2018-01-01,212.0,ppy_osu
2018-01-01,119.0,PrestaShop_PrestaShop
2018-01-01,68.0,prusa3d_PrusaSlicer
2018-01-01,508.0,python_cpython
2018-01-01,737.0,pytorch_pytorch
2018-01-01,333.0,qbittorrent_qBittorrent
2018-01-01,313.0,qgis_QGIS
2018-01-01,159.0,qmk_qmk_firmware
2018-01-01,462.0,rails_rails
2018-01-01,818.0,rancher_rancher
2018-01-01,201.0,rapid7_metasploitframework
2018-01-01,151.0,rayproject_ray
2018-01-01,133.0,redis_redis
2018-01-01,51.0,Regalis11_Barotrauma
2018-01-01,141.0,renovatebot_renovate
2018-01-01,470.0,RocketChat_Rocket.Chat
2018-01-01,242.0,RPCS3_rpcs3
2018-01-01,246.0,rstudio_rstudio
2018-01-01,1374.0,rustlang_rust
2018-01-01,325.0,scikitlearn_scikitlearn
2018-01-01,163.0,scipy_scipy
2018-01-01,15.0,sourcegraph_sourcegraph
2018-01-01,497.0,spack_spack
2018-01-01,333.0,spyderide_spyder
2018-01-01,444.0,storybookjs_storybook
2018-01-01,170.0,strapi_strapi
2018-01-01,567.0,symfony_symfony
2018-01-01,433.0,systemd_systemd
2018-01-01,94.0,tachiyomiorg_tachiyomi
2018-01-01,40.0,tachiyomiorg_tachiyomiextensions
2018-01-01,161.0,TeamNewPipe_NewPipe
2018-01-01,2220.0,tensorflow_tensorflow
2018-01-01,151.0,termux_termuxpackages
2018-01-01,1380.0,tgstation_tgstation
2018-01-01,312.0,uBlockOrigin_uAssets
2018-01-01,309.0,Ultimaker_Cura
2018-01-01,285.0,vercel_next.js
2018-01-01,1093.0,webcompat_webbugs
2018-01-01,544.0,woocommerce_woocommerce
2018-01-01,977.0,WordPress_gutenberg
2018-01-01,247.0,xamarin_xamarinmacios
2018-01-01,249.0,xbmc_xbmc
2018-01-01,152.0,yuzuemu_yuzu
2018-01-01,598.0,zephyrprojectrtos_zephyr
2018-01-01,35.0,zerotomastery_starthereguidelines
2018-01-01,83.0,ziglang_zig
2018-01-01,568.0,zulip_zulip
2018-02-01,2059.0,AdguardTeam_AdguardFilters
2018-02-01,1242.0,angular_angular
2018-02-01,780.0,angular_components
2018-02-01,37.0,ankidroid_AnkiAndroid
2018-02-01,2211.0,ansible_ansible
2018-02-01,375.0,antdesign_antdesign
2018-02-01,133.0,apache_airflow
2018-02-01,174.0,apache_arrow
2018-02-01,287.0,apache_beam
2018-02-01,5.0,apache_doris
2018-02-01,272.0,apache_flink
2018-02-01,25.0,apache_hudi
2018-02-01,193.0,apache_pulsar
2018-02-01,44.0,apache_shardingsphere
2018-02-01,366.0,apache_spark
2018-02-01,247.0,apache_superset
2018-02-01,108.0,apache_tvm
2018-02-01,660.0,apple_swift
2018-02-01,288.0,ArduPilot_ardupilot
2018-02-01,14.0,argoproj_argocd
2018-02-01,411.0,Automattic_jetpack
2018-02-01,1246.0,Automattic_wpcalypso
2018-02-01,43.0,azerothcore_azerothcorewotlk
2018-02-01,355.0,Azure_azurecli
2018-02-01,391.0,Azure_azurepowershell
2018-02-01,220.0,Azure_azurerestapispecs
2018-02-01,20.0,Azure_azuresdkforjava
2018-02-01,99.0,Azure_azuresdkfornet
2018-02-01,270.0,Azure_azuresdkforpython
2018-02-01,618.0,bioconda_biocondarecipes
2018-02-01,455.0,bitcoin_bitcoin
2018-02-01,59.0,bitnami_charts
2018-02-01,497.0,ccxt_ccxt
2018-02-01,747.0,ceph_ceph
2018-02-01,375.0,cilium_cilium
2018-02-01,382.0,CleverRaven_CataclysmDDA
2018-02-01,183.0,ClickHouse_ClickHouse
2018-02-01,455.0,cmssw_cmssw
2018-02-01,1332.0,cockroachdb_cockroach
2018-02-01,376.0,condaforge_stagedrecipes
2018-02-01,173.0,containers_podman
2018-02-01,33.0,coolsnowwolf_lede
2018-02-01,267.0,cypressio_cypress
2018-02-01,19.0,darktableorg_darktable
2018-02-01,235.0,DataDog_datadogagent
2018-02-01,222.0,dbeaver_dbeaver
2018-02-01,822.0,DefinitelyTyped_DefinitelyTyped
2018-02-01,132.0,demisto_content
2018-02-01,370.0,desktop_desktop
2018-02-01,67.0,directus_directus
2018-02-01,284.0,docker_docs
2018-02-01,146.0,dotnet_aspnetcore
2018-02-01,288.0,dotnet_AspNetCore.Docs
2018-02-01,316.0,dotnet_docs
2018-02-01,537.0,dotnet_efcore
2018-02-01,849.0,dotnet_roslyn
2018-02-01,597.0,elastic_elasticsearch
2018-02-01,763.0,elastic_kibana
2018-02-01,563.0,electron_electron
2018-02-01,370.0,elementor_elementor
2018-02-01,265.0,envoyproxy_envoy
2018-02-01,196.0,espressif_espidf
2018-02-01,243.0,expo_expo
2018-02-01,284.0,facebook_react
2018-02-01,1253.0,facebook_reactnative
2018-02-01,621.0,firstcontributions_firstcontributions
2018-02-01,49.0,flathub_flathub
2018-02-01,114.0,flutter_engine
2018-02-01,857.0,flutter_flutter
2018-02-01,32.0,flutter_plugins
2018-02-01,692.0,gatsbyjs_gatsby
2018-02-01,402.0,gentoo_gentoo
2018-02-01,335.0,getsentry_sentry
2018-02-01,217.0,gogitea_gitea
2018-02-01,1222.0,godotengine_godot
2018-02-01,933.0,golang_go
2018-02-01,461.0,gradle_gradle
2018-02-01,614.0,grafana_grafana
2018-02-01,114.0,gravitational_teleport
2018-02-01,490.0,grpc_grpc
2018-02-01,719.0,hashicorp_terraformprovideraws
2018-02-01,198.0,hashicorp_terraformproviderazurerm
2018-02-01,250.0,hashicorp_vault
2018-02-01,1030.0,homeassistant_core
2018-02-01,131.0,homeassistant_frontend
2018-02-01,274.0,homeassistant_homeassistant.io
2018-02-01,1049.0,Homebrew_homebrewcask
2018-02-01,1269.0,Homebrew_homebrewcore
2018-02-01,172.0,influxdata_telegraf
2018-02-01,219.0,IntelRealSense_librealsense
2018-02-01,1053.0,istio_istio
2018-02-01,156.0,JetBrains_swot
2018-02-01,156.0,jitsi_jitsimeet
2018-02-01,382.0,jlord_patchwork
2018-02-01,461.0,joomla_joomlacms
2018-02-01,642.0,JuliaLang_julia
2018-02-01,6.0,JuliaRegistries_General
2018-02-01,225.0,Kaiserreich_Kaiserreich4
2018-02-01,123.0,keycloak_keycloak
2018-02-01,4621.0,kubernetes_kubernetes
2018-02-01,312.0,kubernetes_minikube
2018-02-01,673.0,kubernetes_testinfra
2018-02-01,658.0,kubernetes_website
2018-02-01,117.0,kubevirt_kubevirt
2018-02-01,515.0,laravel_framework
2018-02-01,36.0,leanprovercommunity_mathlib
2018-02-01,114.0,macports_macportsports
2018-02-01,1016.0,magento_magento2
2018-02-01,1219.0,MarlinFirmware_Marlin
2018-02-01,299.0,mastodon_mastodon
2018-02-01,428.0,matplotlib_matplotlib
2018-02-01,124.0,matrixorg_synapse
2018-02-01,226.0,mattermost_mattermostwebapp
2018-02-01,387.0,metabase_metabase
2018-02-01,263.0,MetaMask_ethphishingdetect
2018-02-01,357.0,MetaMask_metamaskextension
2018-02-01,251.0,microsoft_azuredatastudio
2018-02-01,348.0,microsoft_fluentui
2018-02-01,72.0,microsoft_terminal
2018-02-01,1213.0,microsoft_TypeScript
2018-02-01,280.0,microsoft_vcpkg
2018-02-01,2899.0,microsoft_vscode
2018-02-01,293.0,microsoft_WSL
2018-02-01,502.0,MicrosoftDocs_azuredocs
2018-02-01,12.0,MicrosoftDocs_microsoft365docs
2018-02-01,33.0,MicrosoftDocs_msteamsdocs
2018-02-01,113.0,microsoftgraph_microsoftgraphdocs
2018-02-01,448.0,mrdoob_three.js
2018-02-01,510.0,mui_materialui
2018-02-01,230.0,neovim_neovim
2018-02-01,67.0,nextcloud_desktop
2018-02-01,708.0,nextcloud_server
2018-02-01,2181.0,NixOS_nixpkgs
2018-02-01,1020.0,nodejs_node
2018-02-01,87.0,nrwl_nx
2018-02-01,43.0,obsproject_obsstudio
2018-02-01,1308.0,odoo_odoo
2018-02-01,358.0,opencv_opencv
2018-02-01,173.0,openhab_openhabaddons
2018-02-01,85.0,openjournals_jossreviews
2018-02-01,593.0,openshift_openshiftdocs
2018-02-01,54.0,openshift_release
2018-02-01,339.0,openssl_openssl
2018-02-01,125.0,openwrt_openwrt
2018-02-01,222.0,oppia_oppia
2018-02-01,826.0,PaddlePaddle_Paddle
2018-02-01,691.0,pandasdev_pandas
2018-02-01,150.0,php_phpsrc
2018-02-01,192.0,pingcap_tidb
2018-02-01,337.0,postmanlabs_postmanappsupport
2018-02-01,354.0,PowerShell_PowerShell
2018-02-01,178.0,ppy_osu
2018-02-01,134.0,PrestaShop_PrestaShop
2018-02-01,116.0,prusa3d_PrusaSlicer
2018-02-01,599.0,python_cpython
2018-02-01,685.0,pytorch_pytorch
2018-02-01,328.0,qbittorrent_qBittorrent
2018-02-01,293.0,qgis_QGIS
2018-02-01,175.0,qmk_qmk_firmware
2018-02-01,501.0,rails_rails
2018-02-01,784.0,rancher_rancher
2018-02-01,236.0,rapid7_metasploitframework
2018-02-01,196.0,rayproject_ray
2018-02-01,124.0,redis_redis
2018-02-01,65.0,Regalis11_Barotrauma
2018-02-01,124.0,renovatebot_renovate
2018-02-01,720.0,RocketChat_Rocket.Chat
2018-02-01,186.0,RPCS3_rpcs3
2018-02-01,259.0,rstudio_rstudio
2018-02-01,1213.0,rustlang_rust
2018-02-01,327.0,scikitlearn_scikitlearn
2018-02-01,242.0,scipy_scipy
2018-02-01,25.0,solanalabs_solana
2018-02-01,9.0,sourcegraph_sourcegraph
2018-02-01,295.0,spack_spack
2018-02-01,301.0,spyderide_spyder
2018-02-01,363.0,storybookjs_storybook
2018-02-01,214.0,strapi_strapi
2018-02-01,611.0,symfony_symfony
2018-02-01,366.0,systemd_systemd
2018-02-01,87.0,tachiyomiorg_tachiyomi
2018-02-01,80.0,tachiyomiorg_tachiyomiextensions
2018-02-01,135.0,TeamNewPipe_NewPipe
2018-02-01,1985.0,tensorflow_tensorflow
2018-02-01,205.0,termux_termuxpackages
2018-02-01,1009.0,tgstation_tgstation
2018-02-01,243.0,uBlockOrigin_uAssets
2018-02-01,518.0,Ultimaker_Cura
2018-02-01,411.0,vercel_next.js
2018-02-01,770.0,webcompat_webbugs
2018-02-01,590.0,woocommerce_woocommerce
2018-02-01,830.0,WordPress_gutenberg
2018-02-01,292.0,xamarin_xamarinmacios
2018-02-01,195.0,xbmc_xbmc
2018-02-01,82.0,yuzuemu_yuzu
2018-02-01,746.0,zephyrprojectrtos_zephyr
2018-02-01,32.0,zerotomastery_starthereguidelines
2018-02-01,79.0,ziglang_zig
2018-02-01,640.0,zulip_zulip
2018-03-01,2070.0,AdguardTeam_AdguardFilters
2018-03-01,1154.0,angular_angular
2018-03-01,774.0,angular_components
2018-03-01,36.0,ankidroid_AnkiAndroid
2018-03-01,2402.0,ansible_ansible
2018-03-01,626.0,antdesign_antdesign
2018-03-01,139.0,apache_airflow
2018-03-01,158.0,apache_arrow
2018-03-01,282.0,apache_beam
2018-03-01,4.0,apache_doris
2018-03-01,242.0,apache_flink
2018-03-01,55.0,apache_hudi
2018-03-01,191.0,apache_pulsar
2018-03-01,78.0,apache_shardingsphere
2018-03-01,410.0,apache_spark
2018-03-01,303.0,apache_superset
2018-03-01,155.0,apache_tvm
2018-03-01,850.0,apple_swift
2018-03-01,386.0,ArduPilot_ardupilot
2018-03-01,47.0,argoproj_argocd
2018-03-01,409.0,Automattic_jetpack
2018-03-01,1394.0,Automattic_wpcalypso
2018-03-01,40.0,azerothcore_azerothcorewotlk
2018-03-01,390.0,Azure_azurecli
2018-03-01,444.0,Azure_azurepowershell
2018-03-01,281.0,Azure_azurerestapispecs
2018-03-01,12.0,Azure_azuresdkforjava
2018-03-01,127.0,Azure_azuresdkfornet
2018-03-01,291.0,Azure_azuresdkforpython
2018-03-01,483.0,bioconda_biocondarecipes
2018-03-01,692.0,bitcoin_bitcoin
2018-03-01,76.0,bitnami_charts
2018-03-01,13.0,brave_bravebrowser
2018-03-01,3.0,brave_bravecore
2018-03-01,399.0,ccxt_ccxt
2018-03-01,697.0,ceph_ceph
2018-03-01,563.0,cilium_cilium
2018-03-01,381.0,CleverRaven_CataclysmDDA
2018-03-01,234.0,ClickHouse_ClickHouse
2018-03-01,568.0,cmssw_cmssw
2018-03-01,1449.0,cockroachdb_cockroach
2018-03-01,281.0,condaforge_stagedrecipes
2018-03-01,166.0,containers_podman
2018-03-01,39.0,coolsnowwolf_lede
2018-03-01,240.0,cypressio_cypress
2018-03-01,15.0,darktableorg_darktable
2018-03-01,199.0,DataDog_datadogagent
2018-03-01,242.0,dbeaver_dbeaver
2018-03-01,918.0,DefinitelyTyped_DefinitelyTyped
2018-03-01,85.0,demisto_content
2018-03-01,391.0,desktop_desktop
2018-03-01,72.0,directus_directus
2018-03-01,265.0,docker_docs
2018-03-01,173.0,dotnet_aspnetcore
2018-03-01,341.0,dotnet_AspNetCore.Docs
2018-03-01,430.0,dotnet_docs
2018-03-01,620.0,dotnet_efcore
2018-03-01,1122.0,dotnet_roslyn
2018-03-01,1501.0,elastic_elasticsearch
2018-03-01,1017.0,elastic_kibana
2018-03-01,640.0,electron_electron
2018-03-01,459.0,elementor_elementor
2018-03-01,354.0,envoyproxy_envoy
2018-03-01,270.0,espressif_espidf
2018-03-01,262.0,expo_expo
2018-03-01,314.0,facebook_react
2018-03-01,1256.0,facebook_reactnative
2018-03-01,589.0,firstcontributions_firstcontributions
2018-03-01,58.0,flathub_flathub
2018-03-01,192.0,flutter_engine
2018-03-01,1600.0,flutter_flutter
2018-03-01,63.0,flutter_plugins
2018-03-01,694.0,gatsbyjs_gatsby
2018-03-01,622.0,gentoo_gentoo
2018-03-01,513.0,getsentry_sentry
2018-03-01,226.0,gogitea_gitea
2018-03-01,1113.0,godotengine_godot
2018-03-01,1050.0,golang_go
2018-03-01,522.0,gradle_gradle
2018-03-01,654.0,grafana_grafana
2018-03-01,117.0,gravitational_teleport
2018-03-01,551.0,grpc_grpc
2018-03-01,775.0,hashicorp_terraformprovideraws
2018-03-01,233.0,hashicorp_terraformproviderazurerm
2018-03-01,347.0,hashicorp_vault
2018-03-01,1478.0,homeassistant_core
2018-03-01,144.0,homeassistant_frontend
2018-03-01,377.0,homeassistant_homeassistant.io
2018-03-01,965.0,Homebrew_homebrewcask
2018-03-01,1458.0,Homebrew_homebrewcore
2018-03-01,216.0,influxdata_telegraf
2018-03-01,293.0,IntelRealSense_librealsense
2018-03-01,996.0,istio_istio
2018-03-01,178.0,JetBrains_swot
2018-03-01,223.0,jitsi_jitsimeet
2018-03-01,383.0,jlord_patchwork
2018-03-01,439.0,joomla_joomlacms
2018-03-01,594.0,JuliaLang_julia
2018-03-01,1.0,JuliaRegistries_General
2018-03-01,148.0,Kaiserreich_Kaiserreich4
2018-03-01,87.0,keycloak_keycloak
2018-03-01,3534.0,kubernetes_kubernetes
2018-03-01,308.0,kubernetes_minikube
2018-03-01,638.0,kubernetes_testinfra
2018-03-01,555.0,kubernetes_website
2018-03-01,114.0,kubevirt_kubevirt
2018-03-01,603.0,laravel_framework
2018-03-01,24.0,leanprovercommunity_mathlib
2018-03-01,183.0,macports_macportsports
2018-03-01,1331.0,magento_magento2
2018-03-01,550.0,MarlinFirmware_Marlin
2018-03-01,538.0,mastodon_mastodon
2018-03-01,484.0,matplotlib_matplotlib
2018-03-01,177.0,matrixorg_synapse
2018-03-01,166.0,mattermost_mattermostwebapp
2018-03-01,375.0,metabase_metabase
2018-03-01,245.0,MetaMask_ethphishingdetect
2018-03-01,610.0,MetaMask_metamaskextension
2018-03-01,324.0,microsoft_azuredatastudio
2018-03-01,394.0,microsoft_fluentui
2018-03-01,45.0,microsoft_terminal
2018-03-01,1356.0,microsoft_TypeScript
2018-03-01,334.0,microsoft_vcpkg
2018-03-01,3329.0,microsoft_vscode
2018-03-01,276.0,microsoft_WSL
2018-03-01,1629.0,MicrosoftDocs_azuredocs
2018-03-01,13.0,MicrosoftDocs_microsoft365docs
2018-03-01,29.0,MicrosoftDocs_msteamsdocs
2018-03-01,132.0,microsoftgraph_microsoftgraphdocs
2018-03-01,7.0,mozillamobile_fenix
2018-03-01,431.0,mrdoob_three.js
2018-03-01,574.0,mui_materialui
2018-03-01,266.0,neovim_neovim
2018-03-01,56.0,nextcloud_desktop
2018-03-01,784.0,nextcloud_server
2018-03-01,2770.0,NixOS_nixpkgs
2018-03-01,1064.0,nodejs_node
2018-03-01,137.0,nrwl_nx
2018-03-01,51.0,obsproject_obsstudio
2018-03-01,1437.0,odoo_odoo
2018-03-01,316.0,opencv_opencv
2018-03-01,295.0,openhab_openhabaddons
2018-03-01,105.0,openjournals_jossreviews
2018-03-01,645.0,openshift_openshiftdocs
2018-03-01,150.0,openshift_release
2018-03-01,492.0,openssl_openssl
2018-03-01,106.0,openwrt_openwrt
2018-03-01,178.0,oppia_oppia
2018-03-01,1146.0,PaddlePaddle_Paddle
2018-03-01,843.0,pandasdev_pandas
2018-03-01,73.0,php_phpsrc
2018-03-01,328.0,pingcap_tidb
2018-03-01,412.0,postmanlabs_postmanappsupport
2018-03-01,447.0,PowerShell_PowerShell
2018-03-01,221.0,ppy_osu
2018-03-01,173.0,PrestaShop_PrestaShop
2018-03-01,124.0,prusa3d_PrusaSlicer
2018-03-01,492.0,python_cpython
2018-03-01,909.0,pytorch_pytorch
2018-03-01,314.0,qbittorrent_qBittorrent
2018-03-01,270.0,qgis_QGIS
2018-03-01,386.0,qmk_qmk_firmware
2018-03-01,436.0,rails_rails
2018-03-01,1025.0,rancher_rancher
2018-03-01,206.0,rapid7_metasploitframework
2018-03-01,222.0,rayproject_ray
2018-03-01,145.0,redis_redis
2018-03-01,69.0,Regalis11_Barotrauma
2018-03-01,250.0,renovatebot_renovate
2018-03-01,1147.0,RocketChat_Rocket.Chat
2018-03-01,231.0,RPCS3_rpcs3
2018-03-01,345.0,rstudio_rstudio
2018-03-01,1510.0,rustlang_rust
2018-03-01,311.0,scikitlearn_scikitlearn
2018-03-01,230.0,scipy_scipy
2018-03-01,74.0,solanalabs_solana
2018-03-01,10.0,sourcegraph_sourcegraph
2018-03-01,448.0,spack_spack
2018-03-01,428.0,spyderide_spyder
2018-03-01,378.0,storybookjs_storybook
2018-03-01,223.0,strapi_strapi
2018-03-01,624.0,symfony_symfony
2018-03-01,452.0,systemd_systemd
2018-03-01,69.0,tachiyomiorg_tachiyomi
2018-03-01,59.0,tachiyomiorg_tachiyomiextensions
